metric,previous_month,current_month,spearman_month_to_month
total_degree,2022-12-01,2023-01-01,0.7966283781737844
total_degree,2023-01-01,2023-02-01,0.8057745579350837
total_degree,2023-02-01,2023-03-01,0.77933265615597
total_degree,2023-03-01,2023-04-01,0.750407006634567
total_degree,2023-04-01,2023-05-01,0.7312413580099999
total_degree,2023-05-01,2023-06-01,0.807583568094615
total_degree,2023-06-01,2023-07-01,0.7205987280969921
total_degree,2023-07-01,2023-08-01,0.7608516342498627
total_degree,2023-08-01,2023-09-01,0.7398220722068879
total_degree,2023-09-01,2023-10-01,0.7881342049548936
total_degree,2023-10-01,2023-11-01,0.761254364834194
total_degree,2023-11-01,2023-12-01,0.7704487112660796
total_degree,2023-12-01,2024-01-01,0.7509298062121452
total_degree,2024-01-01,2024-02-01,0.7445841946170958
total_degree,2024-02-01,2024-03-01,0.8009571219467612
total_degree,2024-03-01,2024-04-01,0.7715106874491161
total_degree,2024-04-01,2024-05-01,0.6935214914403741
total_degree,2024-05-01,2024-06-01,0.7210974423266755
total_degree,2024-06-01,2024-07-01,0.6490659255588058
total_degree,2024-07-01,2024-08-01,0.7269978096268519
total_degree,2024-08-01,2024-09-01,0.728010082779244
total_degree,2024-09-01,2024-10-01,0.763248674949004
total_degree,2024-10-01,2024-11-01,0.6679417511633847
total_degree,2024-11-01,2024-12-01,0.6991306604124793
betweenness,2020-01-01,2020-02-01,0.9750844472284023
betweenness,2020-02-01,2020-03-01,0.9775862901911433
betweenness,2020-03-01,2020-04-01,0.9768562484721872
betweenness,2020-04-01,2020-05-01,0.9997163045043281
betweenness,2020-05-01,2020-06-01,0.9752576175282407
betweenness,2020-06-01,2020-07-01,0.8996622690329933
betweenness,2020-07-01,2020-08-01,0.908814295630739
betweenness,2020-08-01,2020-09-01,0.9311394865883026
betweenness,2020-09-01,2020-10-01,0.9987717734856602
betweenness,2020-10-01,2020-11-01,0.9776078749379197
betweenness,2020-11-01,2020-12-01,0.9560500859913945
betweenness,2020-12-01,2021-01-01,0.9539679073732213
betweenness,2021-01-01,2021-02-01,0.9716884700221279
betweenness,2021-02-01,2021-03-01,0.9779590084003904
betweenness,2021-03-01,2021-04-01,0.9310668624015742
betweenness,2021-04-01,2021-05-01,0.9329533387365619
betweenness,2021-05-01,2021-06-01,0.9588015921206582
betweenness,2021-06-01,2021-07-01,0.9986877977005272
betweenness,2021-07-01,2021-08-01,0.9580060717608736
betweenness,2021-08-01,2021-09-01,0.9546690364964731
betweenness,2021-09-01,2021-10-01,0.9781271604384505
betweenness,2021-10-01,2021-11-01,0.9779509160947369
betweenness,2021-11-01,2021-12-01,0.9764990113978328
betweenness,2021-12-01,2022-01-01,0.9556956273764133
betweenness,2022-01-01,2022-02-01,0.9763060004411921
betweenness,2022-02-01,2022-03-01,0.9536397695814234
betweenness,2022-03-01,2022-04-01,0.9790746379096946
betweenness,2022-04-01,2022-05-01,0.9793361687093425
betweenness,2022-05-01,2022-06-01,0.977328670540162
betweenness,2022-06-01,2022-07-01,0.952608145678345
betweenness,2022-07-01,2022-08-01,0.9529235462370544
betweenness,2022-08-01,2022-09-01,0.9542302820757598
betweenness,2022-09-01,2022-10-01,0.9579694792713624
betweenness,2022-10-01,2022-11-01,0.9593418092879522
betweenness,2022-11-01,2022-12-01,0.9578158626136435
betweenness,2022-12-01,2023-01-01,0.9781680599111626
betweenness,2023-01-01,2023-02-01,0.9990649649574413
betweenness,2023-02-01,2023-03-01,0.9311177155771472
betweenness,2023-03-01,2023-04-01,0.9520392497163074
betweenness,2023-04-01,2023-05-01,0.9297048637389699
betweenness,2023-05-01,2023-06-01,0.9737796778159351
betweenness,2023-06-01,2023-07-01,0.914390082282344
betweenness,2023-07-01,2023-08-01,0.9790120585945402
betweenness,2023-08-01,2023-09-01,0.9114896011196681
betweenness,2023-09-01,2023-10-01,0.9301752871595893
betweenness,2023-10-01,2023-11-01,0.9583247168537115
betweenness,2023-11-01,2023-12-01,0.9791421063356515
betweenness,2023-12-01,2024-01-01,0.9281315933263328
betweenness,2024-01-01,2024-02-01,0.9250205273194924
betweenness,2024-02-01,2024-03-01,0.9555269858917526
betweenness,2024-03-01,2024-04-01,0.9275474888131172
betweenness,2024-04-01,2024-05-01,0.8994708288358242
betweenness,2024-05-01,2024-06-01,0.9223150592356559
betweenness,2024-06-01,2024-07-01,0.8183161041542055
betweenness,2024-07-01,2024-08-01,0.957058848866082
betweenness,2024-08-01,2024-09-01,0.9274380704080193
betweenness,2024-09-01,2024-10-01,0.9113057164261879
betweenness,2024-10-01,2024-11-01,0.8602070121699282
betweenness,2024-11-01,2024-12-01,0.8940918561632861
pagerank,2020-01-01,2020-02-01,0.8049119006333215
pagerank,2020-02-01,2020-03-01,0.7679621745445182
pagerank,2020-03-01,2020-04-01,0.7508557461066034
pagerank,2020-04-01,2020-05-01,0.7324888685968386
pagerank,2020-05-01,2020-06-01,0.6796539053885644
pagerank,2020-06-01,2020-07-01,0.6476584174264881
pagerank,2020-07-01,2020-08-01,0.7050893448482324
pagerank,2020-08-01,2020-09-01,0.6488387521185832
pagerank,2020-09-01,2020-10-01,0.7937929654326236
pagerank,2020-10-01,2020-11-01,0.7466608320492943
pagerank,2020-11-01,2020-12-01,0.6665066564170161
pagerank,2020-12-01,2021-01-01,0.682858531936035
pagerank,2021-01-01,2021-02-01,0.6244087580923655
pagerank,2021-02-01,2021-03-01,0.7583073187134715
pagerank,2021-03-01,2021-04-01,0.7659249022402845
pagerank,2021-04-01,2021-05-01,0.7659352486237754
pagerank,2021-05-01,2021-06-01,0.7544416338364295
pagerank,2021-06-01,2021-07-01,0.7719191815274286
pagerank,2021-07-01,2021-08-01,0.7341978284174122
pagerank,2021-08-01,2021-09-01,0.7321200299548097
pagerank,2021-09-01,2021-10-01,0.8478339162188572
pagerank,2021-10-01,2021-11-01,0.7672267805091336
pagerank,2021-11-01,2021-12-01,0.710468417057468
pagerank,2021-12-01,2022-01-01,0.6946728213988828
pagerank,2022-01-01,2022-02-01,0.7537500888679385
pagerank,2022-02-01,2022-03-01,0.7789576613748577
pagerank,2022-03-01,2022-04-01,0.7861363718489681
pagerank,2022-04-01,2022-05-01,0.8129448930559028
pagerank,2022-05-01,2022-06-01,0.7795076215609867
pagerank,2022-06-01,2022-07-01,0.7621270536414367
pagerank,2022-07-01,2022-08-01,0.749764296961287
pagerank,2022-08-01,2022-09-01,0.7606331877635129
pagerank,2022-09-01,2022-10-01,0.7503910380173179
pagerank,2022-10-01,2022-11-01,0.7576348313075468
pagerank,2022-11-01,2022-12-01,0.7669046490361872
pagerank,2022-12-01,2023-01-01,0.796637018541256
pagerank,2023-01-01,2023-02-01,0.7094464043676294
pagerank,2023-02-01,2023-03-01,0.7255349094321711
pagerank,2023-03-01,2023-04-01,0.6858503188410353
pagerank,2023-04-01,2023-05-01,0.7015284246219577
pagerank,2023-05-01,2023-06-01,0.8063637758596711
pagerank,2023-06-01,2023-07-01,0.6731960799743013
pagerank,2023-07-01,2023-08-01,0.6922077988536567
pagerank,2023-08-01,2023-09-01,0.6929565465149684
pagerank,2023-09-01,2023-10-01,0.7222489968949166
pagerank,2023-10-01,2023-11-01,0.724938694517232
pagerank,2023-11-01,2023-12-01,0.6874107488765686
pagerank,2023-12-01,2024-01-01,0.708412020957306
pagerank,2024-01-01,2024-02-01,0.6755459990285814
pagerank,2024-02-01,2024-03-01,0.7623792156627395
pagerank,2024-03-01,2024-04-01,0.7226872800488772
pagerank,2024-04-01,2024-05-01,0.5854502923623236
pagerank,2024-05-01,2024-06-01,0.5892089318340296
pagerank,2024-06-01,2024-07-01,0.5425967562599476
pagerank,2024-07-01,2024-08-01,0.6412829119841049
pagerank,2024-08-01,2024-09-01,0.6000274571348567
pagerank,2024-09-01,2024-10-01,0.6411273824849902
pagerank,2024-10-01,2024-11-01,0.5845472977622916
pagerank,2024-11-01,2024-12-01,0.61818936520564
share_monthly_network_flow,2020-01-01,2020-02-01,0.8554853094674644
share_monthly_network_flow,2020-02-01,2020-03-01,0.824226582565336
share_monthly_network_flow,2020-03-01,2020-04-01,0.7970638583595586
share_monthly_network_flow,2020-04-01,2020-05-01,0.7895459603039783
share_monthly_network_flow,2020-05-01,2020-06-01,0.7475734140053221
share_monthly_network_flow,2020-06-01,2020-07-01,0.7082201085211314
share_monthly_network_flow,2020-07-01,2020-08-01,0.7466419844091614
share_monthly_network_flow,2020-08-01,2020-09-01,0.7197255395083741
share_monthly_network_flow,2020-09-01,2020-10-01,0.8067452365145332
share_monthly_network_flow,2020-10-01,2020-11-01,0.8172448477613888
share_monthly_network_flow,2020-11-01,2020-12-01,0.7603328985383674
share_monthly_network_flow,2020-12-01,2021-01-01,0.7874095670564404
share_monthly_network_flow,2021-01-01,2021-02-01,0.7090931234095773
share_monthly_network_flow,2021-02-01,2021-03-01,0.8002371380333266
share_monthly_network_flow,2021-03-01,2021-04-01,0.8413914776976145
share_monthly_network_flow,2021-04-01,2021-05-01,0.8305704221567335
share_monthly_network_flow,2021-05-01,2021-06-01,0.7879168999110806
share_monthly_network_flow,2021-06-01,2021-07-01,0.8327551592645146
