node_id,node_type,metric_value,rank,percentile_rank,top_5pct,top_10pct,top_20pct,period_month,metric
LNGN0045,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0050,terminal,863600.0,24.0,0.8770053475935828,False,False,True,2020-12-01,total_strength
LNGN0052,terminal,149700.0,69.0,0.6363636363636364,False,False,False,2020-12-01,total_strength
LNGN0055,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0056,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0059,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0069,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0070,terminal,1209000.0,19.0,0.9037433155080213,False,True,True,2020-12-01,total_strength
LNGN0074,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0075,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0076,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0079,terminal,165772.0,63.0,0.6684491978609626,False,False,False,2020-12-01,total_strength
LNGN0081,terminal,173000.0,59.0,0.6898395721925134,False,False,False,2020-12-01,total_strength
LNGN0083,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0085,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0087,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0097,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0098,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0100,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0101,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0102,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0103,terminal,142759.0,72.0,0.6176470588235294,False,False,False,2020-12-01,total_strength
LNGN0108,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0109,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0112,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0115,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0121,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0122,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0124,terminal,1396400.0,12.0,0.9411764705882353,False,True,True,2020-12-01,total_strength
LNGN0130,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0132,terminal,345000.0,47.0,0.7540106951871658,False,False,False,2020-12-01,total_strength
LNGN0136,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0138,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0142,terminal,511000.0,41.0,0.786096256684492,False,False,False,2020-12-01,total_strength
LNGN0143,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0144,terminal,695000.0,31.0,0.839572192513369,False,False,True,2020-12-01,total_strength
LNGN0148,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0150,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0156,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0163,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0164,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0165,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0166,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0168,terminal,173400.0,58.0,0.6951871657754011,False,False,False,2020-12-01,total_strength
LNGN0170,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0173,terminal,469196.0,43.0,0.7754010695187166,False,False,False,2020-12-01,total_strength
LNGN0174,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0175,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0176,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0178,terminal,329600.0,49.0,0.7433155080213903,False,False,False,2020-12-01,total_strength
LNGN0180,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0181,terminal,657800.0,34.0,0.8235294117647058,False,False,True,2020-12-01,total_strength
LNGN0182,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0186,terminal,308400.0,50.0,0.7379679144385026,False,False,False,2020-12-01,total_strength
LNGN0190,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0191,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0195,terminal,658000.0,33.0,0.8288770053475936,False,False,True,2020-12-01,total_strength
LNGN0199,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0206,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0207,terminal,142759.0,72.0,0.6176470588235294,False,False,False,2020-12-01,total_strength
LNGN0208,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0210,terminal,145702.0,70.0,0.6310160427807486,False,False,False,2020-12-01,total_strength
LNGN0212,terminal,165000.0,64.0,0.6631016042780749,False,False,False,2020-12-01,total_strength
LNGN0219,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0222,terminal,63938.0,77.0,0.5935828877005348,False,False,False,2020-12-01,total_strength
LNGN0230,terminal,210152.0,54.0,0.7165775401069518,False,False,False,2020-12-01,total_strength
LNGN0232,terminal,170000.0,60.0,0.679144385026738,False,False,False,2020-12-01,total_strength
LNGN0237,terminal,175000.0,56.0,0.7058823529411765,False,False,False,2020-12-01,total_strength
LNGN0238,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0241,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0243,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0244,terminal,799300.0,28.0,0.8556149732620321,False,False,True,2020-12-01,total_strength
LNGN0248,terminal,170000.0,60.0,0.679144385026738,False,False,False,2020-12-01,total_strength
LNGN0250,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0251,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0253,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0258,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0261,terminal,1986530.0,8.0,0.9625668449197861,True,True,True,2020-12-01,total_strength
LNGN0262,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0268,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0270,terminal,700190.0,30.0,0.8449197860962567,False,False,True,2020-12-01,total_strength
LNGN0272,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0274,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0278,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0285,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0287,terminal,138059.0,75.0,0.6042780748663101,False,False,False,2020-12-01,total_strength
LNGN0288,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0290,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0291,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0293,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0294,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0297,terminal,1177003.0,21.0,0.893048128342246,False,False,True,2020-12-01,total_strength
LNGN0299,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0307,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0308,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0309,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0312,terminal,155000.0,66.0,0.6524064171122995,False,False,False,2020-12-01,total_strength
LNGN0314,terminal,688000.0,32.0,0.8342245989304813,False,False,True,2020-12-01,total_strength
LNGN0319,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0322,terminal,650500.0,35.0,0.8181818181818182,False,False,True,2020-12-01,total_strength
LNGN0324,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0328,terminal,572054.0,38.0,0.8021390374331551,False,False,True,2020-12-01,total_strength
LNGN0331,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0334,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0344,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0345,terminal,2296142.0,7.0,0.9679144385026738,True,True,True,2020-12-01,total_strength
LNGN0347,terminal,141000.0,74.0,0.6096256684491979,False,False,False,2020-12-01,total_strength
LNGN0348,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0351,terminal,150000.0,68.0,0.6417112299465241,False,False,False,2020-12-01,total_strength
LNGN0354,terminal,180000.0,55.0,0.7112299465240641,False,False,False,2020-12-01,total_strength
LNGN0359,terminal,509500.0,42.0,0.7807486631016043,False,False,False,2020-12-01,total_strength
LNGN0361,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0362,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0363,terminal,520400.0,40.0,0.7914438502673797,False,False,False,2020-12-01,total_strength
LNGN0364,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0372,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0374,terminal,646226.0,36.0,0.8128342245989305,False,False,True,2020-12-01,total_strength
LNGN0378,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0381,terminal,825482.0,27.0,0.8609625668449198,False,False,True,2020-12-01,total_strength
LNGN0382,terminal,154948.0,67.0,0.6470588235294118,False,False,False,2020-12-01,total_strength
LNGN0385,terminal,848000.0,26.0,0.8663101604278075,False,False,True,2020-12-01,total_strength
LNGN0391,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0398,terminal,145700.0,71.0,0.6256684491978609,False,False,False,2020-12-01,total_strength
LNGN0405,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0421,terminal,644000.0,37.0,0.8074866310160428,False,False,True,2020-12-01,total_strength
LNGN0423,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0425,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0426,terminal,174000.0,57.0,0.7005347593582888,False,False,False,2020-12-01,total_strength
LNGN0427,terminal,36000.0,78.0,0.5882352941176471,False,False,False,2020-12-01,total_strength
LNGN0428,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0429,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0435,terminal,99938.0,76.0,0.5989304812834224,False,False,False,2020-12-01,total_strength
LNGN0437,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0441,terminal,307430.0,51.0,0.732620320855615,False,False,False,2020-12-01,total_strength
LNGN0442,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0447,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0449,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0452,terminal,3094400.0,4.0,0.983957219251337,True,True,True,2020-12-01,total_strength
LNGN0453,terminal,0.0,79.0,0.29411764705882354,False,False,False,2020-12-01,total_strength
LNGN0460,terminal,402525.0,46.0,0.7593582887700535,False,False,False,2020-12-01,total_strength
LNGN0463,terminal,302182.0,52.0,0.7272727272727273,False,False,False,2020-12-01,total_strength
LNGN0464,terminal,861400.0,25.0,0.8716577540106952,False,False,True,2020-12-01,total_strength
LNGN0472,terminal,333800.0,48.0,0.7486631016042781,False,False,False,2020-12-01,total_strength
LNGN0473,terminal,521000.0,39.0,0.7967914438502673,False,False,False,2020-12-01,total_strength
LNGN0474,terminal,161870.0,65.0,0.6577540106951871,False,False,False,2020-12-01,total_strength
CP001,chokepoint,0.010423786739576214,7.0,0.9679144385026738,True,True,True,2020-12-01,betweenness
CP002,chokepoint,0.02050580997949419,2.0,0.9946524064171123,True,True,True,2020-12-01,betweenness
CP003,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP004,chokepoint,0.012303485987696514,5.0,0.9786096256684492,True,True,True,2020-12-01,betweenness
CP005,chokepoint,0.014524948735475052,3.0,0.9893048128342246,True,True,True,2020-12-01,betweenness
CP006,chokepoint,0.003246753246753247,15.0,0.9251336898395722,False,True,True,2020-12-01,betweenness
CP007,chokepoint,0.004784688995215312,11.0,0.946524064171123,False,True,True,2020-12-01,betweenness
CP008,chokepoint,0.00888585099111415,8.0,0.9625668449197861,True,True,True,2020-12-01,betweenness
CP009,chokepoint,0.0005126452494873548,18.0,0.9090909090909091,False,True,True,2020-12-01,betweenness
CP010,chokepoint,0.0015379357484620643,17.0,0.9144385026737968,False,True,True,2020-12-01,betweenness
CP011,chokepoint,0.02067669172932331,1.0,1.0,True,True,True,2020-12-01,betweenness
CP012,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP013,chokepoint,0.010936431989063569,6.0,0.9732620320855615,True,True,True,2020-12-01,betweenness
CP014,chokepoint,0.00598086124401914,10.0,0.9518716577540107,True,True,True,2020-12-01,betweenness
CP015,chokepoint,0.0034176349965823654,14.0,0.93048128342246,False,True,True,2020-12-01,betweenness
CP016,chokepoint,0.002563226247436774,16.0,0.9197860962566845,False,True,True,2020-12-01,betweenness
CP017,chokepoint,0.0042720437457279565,13.0,0.9358288770053476,False,True,True,2020-12-01,betweenness
CP018,chokepoint,0.00017088174982911826,19.0,0.9037433155080213,False,True,True,2020-12-01,betweenness
CP019,chokepoint,0.006664388243335612,9.0,0.9572192513368984,True,True,True,2020-12-01,betweenness
CP020,chokepoint,0.004613807245386193,12.0,0.9411764705882353,False,True,True,2020-12-01,betweenness
CP021,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP022,chokepoint,0.014354066985645933,4.0,0.983957219251337,True,True,True,2020-12-01,betweenness
CP023,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP024,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP025,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP026,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP027,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
CP028,chokepoint,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0004,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0006,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0008,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0013,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0017,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0025,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0026,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0027,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0031,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0035,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0037,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0039,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0040,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0044,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0045,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0050,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0052,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0055,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0056,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0059,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0069,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0070,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0074,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0075,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0076,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0079,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0081,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0083,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0085,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0087,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0097,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0098,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0100,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0101,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0102,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0103,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0108,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0109,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0112,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0115,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0121,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0122,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0124,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0130,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0132,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0136,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0138,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0142,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0143,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0144,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0148,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0150,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0156,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0163,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0164,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0165,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0166,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0168,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0170,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0173,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0174,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0175,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0176,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0178,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0180,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0181,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0182,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0186,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0190,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0191,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0195,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0199,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0206,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0207,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0208,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0210,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0212,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0219,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0222,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0230,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0232,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0237,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0238,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0241,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0243,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0244,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0248,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0250,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0251,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0253,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0258,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0261,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0262,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0268,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0270,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0272,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0274,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0278,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0285,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0287,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0288,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0290,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0291,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0293,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0294,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0297,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0299,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0307,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0308,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0309,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0312,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0314,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0319,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0322,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0324,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0328,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0331,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0334,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0344,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0345,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0347,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0348,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0351,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0354,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0359,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0361,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
LNGN0362,terminal,0.0,20.0,0.45187165775401067,False,False,True,2020-12-01,betweenness
