node_id,period_month,node_type,node_name,country,incoming_flow,in_degree,in_voyages,in_route_count_sum,outgoing_flow,out_degree,out_voyages,out_route_count_sum,total_degree,in_route_exposure,out_route_exposure,total_route_exposure,betweenness,pagerank,incident_flow,node_throughput,flow_imbalance,incident_voyage_traversals,total_voyages,share_monthly_network_flow,active,months_since_last_active
CP022,2022-05-01,chokepoint,Yucatan Channel,,2001306.0,4.0,12.0,10.0,2001306.0,2.0,12.0,10.0,6.0,10.0,10.0,10.0,0.009350163627863489,0.012349685563776084,4002612.0,2001306.0,0.0,24.0,12.0,0.019094964010065142,1,0.0
CP022,2022-06-01,chokepoint,Yucatan Channel,,1898172.0,4.0,11.0,11.0,1898172.0,1.0,11.0,11.0,5.0,11.0,11.0,11.0,0.009494949494949495,0.016794816249452674,3796344.0,1898172.0,0.0,22.0,11.0,0.019917442650780215,1,0.0
CP022,2022-07-01,chokepoint,Yucatan Channel,,1722963.0,3.0,10.0,10.0,1722963.0,1.0,10.0,10.0,4.0,10.0,10.0,10.0,0.005592105263157895,0.010066544025365554,3445926.0,1722963.0,0.0,20.0,10.0,0.015945790551754248,1,0.0
CP022,2022-08-01,chokepoint,Yucatan Channel,,1879958.0,3.0,11.0,10.0,1879958.0,2.0,11.0,10.0,5.0,10.0,10.0,10.0,0.006907894736842105,0.010962760818971882,3759916.0,1879958.0,0.0,22.0,11.0,0.018155374481264978,1,0.0
CP022,2022-09-01,chokepoint,Yucatan Channel,,1365584.0,3.0,8.0,7.0,1365584.0,1.0,8.0,7.0,4.0,7.0,7.0,7.0,0.0045234588680833155,0.00901169179482676,2731168.0,1365584.0,0.0,16.0,8.0,0.014187196474486082,1,0.0
CP022,2022-10-01,chokepoint,Yucatan Channel,,2215991.0,3.0,13.0,11.0,2215991.0,1.0,13.0,11.0,4.0,11.0,11.0,11.0,0.005321135175504108,0.010029425958489876,4431982.0,2215991.0,0.0,26.0,13.0,0.019954504265877922,1,0.0
CP022,2022-11-01,chokepoint,Yucatan Channel,,1028434.0,3.0,6.0,6.0,1028434.0,1.0,6.0,6.0,4.0,6.0,6.0,6.0,0.004455445544554456,0.008231902586393138,2056868.0,1028434.0,0.0,12.0,6.0,0.009655889157812724,1,0.0
CP022,2022-12-01,chokepoint,Yucatan Channel,,1492912.0,3.0,9.0,8.0,1492912.0,1.0,9.0,8.0,4.0,8.0,8.0,8.0,0.007087628865979381,0.009239073213564835,2985824.0,1492912.0,0.0,18.0,9.0,0.013856380370538667,1,0.0
CP022,2023-01-01,chokepoint,Yucatan Channel,,1535717.0,3.0,9.0,8.0,1535717.0,1.0,9.0,8.0,4.0,8.0,8.0,8.0,0.007565789473684211,0.00939876932611088,3071434.0,1535717.0,0.0,18.0,9.0,0.014385415746043503,1,0.0
CP022,2023-02-01,chokepoint,Yucatan Channel,,867000.0,4.0,5.0,5.0,867000.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0029190992493744786,0.011376809666233547,1734000.0,867000.0,0.0,10.0,5.0,0.007906893601018495,1,0.0
CP022,2023-03-01,chokepoint,Yucatan Channel,,1344680.0,3.0,8.0,8.0,1344680.0,1.0,8.0,8.0,4.0,8.0,8.0,8.0,0.0033562166285278413,0.0076096028048771745,2689360.0,1344680.0,0.0,16.0,8.0,0.010520133230820163,1,0.0
CP022,2023-04-01,chokepoint,Yucatan Channel,,1185700.0,3.0,7.0,7.0,1185700.0,1.0,7.0,7.0,4.0,7.0,7.0,7.0,0.0030274802049371215,0.007938341931934108,2371400.0,1185700.0,0.0,14.0,7.0,0.009810827438335036,1,0.0
CP022,2023-05-01,chokepoint,Yucatan Channel,,1556590.0,4.0,9.0,9.0,1556590.0,2.0,9.0,9.0,6.0,9.0,9.0,9.0,0.003298350824587706,0.008434172567165962,3113180.0,1556590.0,0.0,18.0,9.0,0.01259034455269169,1,0.0
CP022,2023-06-01,chokepoint,Yucatan Channel,,1866209.0,4.0,11.0,10.0,1866209.0,2.0,11.0,10.0,6.0,10.0,10.0,10.0,0.007089241034195163,0.009542187514982703,3732418.0,1866209.0,0.0,22.0,11.0,0.015639774700167513,1,0.0
CP022,2023-07-01,chokepoint,Yucatan Channel,,2714560.0,5.0,16.0,15.0,2714560.0,1.0,16.0,15.0,6.0,15.0,15.0,15.0,0.009007506255212678,0.0161166015271776,5429120.0,2714560.0,0.0,32.0,16.0,0.023112744173145867,1,0.0
CP022,2023-08-01,chokepoint,Yucatan Channel,,2408813.0,4.0,14.0,11.0,2408813.0,1.0,14.0,11.0,5.0,11.0,11.0,11.0,0.006988934187536401,0.011549171987596838,4817626.0,2408813.0,0.0,28.0,14.0,0.02291772521112655,1,0.0
CP022,2023-09-01,chokepoint,Yucatan Channel,,1477936.0,4.0,9.0,8.0,1477936.0,2.0,9.0,8.0,6.0,8.0,8.0,8.0,0.004987129987129987,0.0093859630009465,2955872.0,1477936.0,0.0,18.0,9.0,0.013254246477224313,1,0.0
CP022,2023-10-01,chokepoint,Yucatan Channel,,2228800.0,4.0,13.0,12.0,2228800.0,1.0,13.0,12.0,5.0,12.0,12.0,12.0,0.0054697554697554695,0.009477047726926403,4457600.0,2228800.0,0.0,26.0,13.0,0.016571415477104272,1,0.0
CP022,2023-11-01,chokepoint,Yucatan Channel,,2365501.0,4.0,14.0,14.0,2365501.0,2.0,14.0,14.0,6.0,14.0,14.0,14.0,0.006473829201101928,0.009343249500331658,4731002.0,2365501.0,0.0,28.0,14.0,0.019354400157400992,1,0.0
CP022,2023-12-01,chokepoint,Yucatan Channel,,2563012.0,4.0,15.0,12.0,2563012.0,2.0,15.0,12.0,6.0,12.0,12.0,12.0,0.0064516129032258064,0.008913726854374988,5126024.0,2563012.0,0.0,30.0,15.0,0.01802495988832257,1,0.0
CP022,2024-01-01,chokepoint,Yucatan Channel,,2420289.0,4.0,14.0,13.0,2420289.0,4.0,14.0,13.0,8.0,13.0,13.0,13.0,0.006664001066240171,0.009646372815796484,4840578.0,2420289.0,0.0,28.0,14.0,0.01907321575926512,1,0.0
CP022,2024-02-01,chokepoint,Yucatan Channel,,1683100.0,3.0,10.0,9.0,1683100.0,3.0,10.0,9.0,6.0,9.0,9.0,9.0,0.004497751124437781,0.008740162923396683,3366200.0,1683100.0,0.0,20.0,10.0,0.014821535886257398,1,0.0
CP022,2024-03-01,chokepoint,Yucatan Channel,,3115707.0,4.0,18.0,15.0,3115707.0,2.0,18.0,15.0,6.0,15.0,15.0,15.0,0.00697151424287856,0.011132857791547582,6231414.0,3115707.0,0.0,36.0,18.0,0.025781886048506744,1,0.0
CP022,2024-04-01,chokepoint,Yucatan Channel,,1540958.0,4.0,9.0,9.0,1540958.0,2.0,9.0,9.0,6.0,9.0,9.0,9.0,0.00784313725490196,0.009180135516814788,3081916.0,1540958.0,0.0,18.0,9.0,0.013193515021406055,1,0.0
CP022,2024-05-01,chokepoint,Yucatan Channel,,347673.0,2.0,2.0,2.0,347673.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0007920792079207921,0.0072884876172582625,695346.0,347673.0,0.0,4.0,2.0,0.003944285930274788,1,0.0
CP022,2024-06-01,chokepoint,Yucatan Channel,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00028686173264486515,0.007745102708246145,348000.0,174000.0,0.0,2.0,1.0,0.002870607183242438,1,0.0
CP022,2024-07-01,chokepoint,Yucatan Channel,,522000.0,1.0,3.0,3.0,522000.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0011439029970258523,0.008134881219953146,1044000.0,522000.0,0.0,6.0,3.0,0.007219422337230171,1,0.0
CP022,2024-08-01,chokepoint,Yucatan Channel,,686000.0,2.0,4.0,4.0,686000.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0015779507679360403,0.00939805773927773,1372000.0,686000.0,0.0,8.0,4.0,0.0099834000506301,1,0.0
CP022,2024-09-01,chokepoint,Yucatan Channel,,655812.0,2.0,4.0,4.0,655812.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0019151846785225718,0.010625376035291902,1311624.0,655812.0,0.0,8.0,4.0,0.009457011495134667,1,0.0
CP022,2024-10-01,chokepoint,Yucatan Channel,,172000.0,1.0,1.0,1.0,172000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0004407875404055246,0.009595741377497078,344000.0,172000.0,0.0,2.0,1.0,0.002641783077017146,1,0.0
CP022,2024-11-01,chokepoint,Yucatan Channel,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00040241448692152917,0.008784355586796829,348000.0,174000.0,0.0,2.0,1.0,0.004224957215630817,1,0.0
CP022,2024-12-01,chokepoint,Yucatan Channel,,521000.0,1.0,3.0,3.0,521000.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0007404664938911515,0.010089006076876714,1042000.0,521000.0,0.0,6.0,3.0,0.010904889624830563,1,0.0
CP023,2020-01-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-02-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-03-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-04-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-05-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-06-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-07-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP023,2020-08-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0011204481792717086,0.012353242163555383,348000.0,174000.0,0.0,2.0,1.0,0.0032738035433391758,1,0.0
CP023,2020-09-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2020-10-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP023,2020-11-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP023,2020-12-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
CP023,2021-01-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0
CP023,2021-02-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
CP023,2021-03-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0
CP023,2021-04-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0
CP023,2021-05-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0
CP023,2021-06-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0015034364261168384,0.00834300995363875,348000.0,174000.0,0.0,2.0,1.0,0.0021378971687680353,1,0.0
CP023,2021-07-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0028994845360824743,0.010924440529085758,348000.0,174000.0,0.0,2.0,1.0,0.0018866464637913075,1,0.0
CP023,2021-08-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2021-09-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP023,2021-10-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP023,2021-11-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
CP023,2021-12-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0
CP023,2022-01-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
CP023,2022-02-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0
CP023,2022-03-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0
CP023,2022-04-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0
CP023,2022-05-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
CP023,2022-06-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0
CP023,2022-07-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0
CP023,2022-08-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0
CP023,2022-09-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0
CP023,2022-10-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0
CP023,2022-11-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0
CP023,2022-12-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0
CP023,2023-01-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0
CP023,2023-02-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0
CP023,2023-03-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0
CP023,2023-04-01,chokepoint,Windward Passage,,173400.0,1.0,1.0,1.0,173400.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.001319670858562335,0.005985558351203225,346800.0,173400.0,0.0,2.0,1.0,0.0014347621470922622,1,0.0
CP023,2023-05-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2023-06-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP023,2023-07-01,chokepoint,Windward Passage,,164000.0,1.0,1.0,1.0,164000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.001834862385321101,0.007357286542243301,328000.0,164000.0,0.0,2.0,1.0,0.0013963552267755816,1,0.0
CP023,2023-08-01,chokepoint,Windward Passage,,173673.0,1.0,1.0,1.0,173673.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0007765482430596001,0.006975437374211256,347346.0,173673.0,0.0,2.0,1.0,0.0016523449892507144,1,0.0
CP023,2023-09-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2023-10-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP023,2023-11-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.887052341597796e-05,0.005793165199460761,348000.0,174000.0,0.0,2.0,1.0,0.0014236585092915932,1,0.0
CP023,2023-12-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00038709677419354843,0.006840998978804871,348000.0,174000.0,0.0,2.0,1.0,0.0012236942396555799,1,0.0
CP023,2024-01-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2024-02-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP023,2024-03-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP023,2024-04-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
CP023,2024-05-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0
CP023,2024-06-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
CP023,2024-07-01,chokepoint,Windward Passage,,172000.0,1.0,1.0,1.0,172000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0004575611988103409,0.008581312078557946,344000.0,172000.0,0.0,2.0,1.0,0.002378813490428332,1,0.0
CP023,2024-08-01,chokepoint,Windward Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00010519671786240269,0.010857608528951089,348000.0,174000.0,0.0,2.0,1.0,0.0025322326659032615,1,0.0
CP023,2024-09-01,chokepoint,Windward Passage,,160000.0,1.0,1.0,1.0,160000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00013679890560875513,0.011852054559174527,320000.0,160000.0,0.0,2.0,1.0,0.00230724939345658,1,0.0
CP023,2024-10-01,chokepoint,Windward Passage,,164000.0,1.0,1.0,1.0,164000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0004407875404055246,0.012489801087997899,328000.0,164000.0,0.0,2.0,1.0,0.0025189094455279767,1,0.0
CP023,2024-11-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP023,2024-12-01,chokepoint,Windward Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2020-01-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-02-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-03-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-04-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-05-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-06-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
CP024,2020-07-01,chokepoint,Mona Passage,,159274.0,1.0,1.0,1.0,159274.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00015055706112616682,0.008373508835635236,318548.0,159274.0,0.0,2.0,1.0,0.0029685373325058343,1,0.0
CP024,2020-08-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2020-09-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2020-10-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP024,2020-11-01,chokepoint,Mona Passage,,159800.0,1.0,1.0,1.0,159800.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00013061650992685477,0.0076057759770377514,319600.0,159800.0,0.0,2.0,1.0,0.0026606126794943715,1,0.0
CP024,2020-12-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2021-01-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2021-02-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP024,2021-03-01,chokepoint,Mona Passage,,180000.0,1.0,1.0,1.0,180000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0001168770453482936,0.006910450573194487,360000.0,180000.0,0.0,2.0,1.0,0.0019660653623235643,1,0.0
CP024,2021-04-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2021-05-01,chokepoint,Mona Passage,,160000.0,1.0,1.0,1.0,160000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00011198208286674133,0.006597322434467567,320000.0,160000.0,0.0,2.0,1.0,0.0016913701495706109,1,0.0
CP024,2021-06-01,chokepoint,Mona Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00010738831615120275,0.00633731955006597,348000.0,174000.0,0.0,2.0,1.0,0.0021378971687680353,1,0.0
CP024,2021-07-01,chokepoint,Mona Passage,,180000.0,1.0,1.0,1.0,180000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00010738831615120275,0.0063406483149081715,360000.0,180000.0,0.0,2.0,1.0,0.001951703238404801,1,0.0
CP024,2021-08-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2021-09-01,chokepoint,Mona Passage,,348000.0,1.0,2.0,2.0,348000.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.00023889154323936931,0.0073521509317837075,696000.0,348000.0,0.0,4.0,2.0,0.003821086832386544,1,0.0
CP024,2021-10-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
