node_id,node_type,metric,mean_rank,median_rank,best_rank,worst_rank,rank_std,mean_percentile_rank,top_5pct_months,top_10pct_months,top_20pct_months,months_observed,top_5pct_share,top_10pct_share,top_20pct_share
LNGN0175,terminal,total_voyages,84.91666666666667,87.0,44.0,122.0,17.494107159576178,0.36760249554367197,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0176,terminal,eigenvector,83.95,94.5,1.0,125.0,33.86935267830575,0.29139928698752227,7,7,8,60,0.11666666666666667,0.11666666666666667,0.13333333333333333
LNGN0176,terminal,node_throughput,97.36666666666666,95.0,73.0,125.0,13.203706036842256,0.25102495543672015,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,pagerank,96.31666666666666,95.0,73.0,125.0,12.617571372678373,0.25663992869875224,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,share_monthly_network_flow,97.36666666666666,95.0,73.0,125.0,13.203706036842256,0.25102495543672015,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,total_degree,95.65,95.0,67.0,125.0,13.539427672354373,0.2552584670231729,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,total_route_exposure,96.06666666666666,95.0,73.0,125.0,12.860222032860214,0.254144385026738,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,total_strength,97.36666666666666,95.0,73.0,125.0,13.203706036842256,0.25102495543672015,0,0,0,60,0.0,0.0,0.0
LNGN0176,terminal,total_voyages,96.4,95.0,73.0,125.0,12.566028996694332,0.25325311942959,0,0,0,60,0.0,0.0,0.0
LNGN0178,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0178,terminal,eigenvector,64.8,71.0,1.0,101.0,27.510121403967258,0.5688948306595365,7,7,8,60,0.11666666666666667,0.11666666666666667,0.13333333333333333
LNGN0178,terminal,node_throughput,61.93333333333333,62.0,24.0,100.0,18.097538615922392,0.6462121212121212,0,0,6,60,0.0,0.0,0.1
LNGN0178,terminal,pagerank,64.18333333333334,65.0,34.0,100.0,14.459167131072723,0.6346702317290552,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0178,terminal,share_monthly_network_flow,61.93333333333333,62.0,24.0,100.0,18.097538615922392,0.6462121212121212,0,0,6,60,0.0,0.0,0.1
LNGN0178,terminal,total_degree,42.78333333333333,40.0,18.0,100.0,18.61846328624473,0.6844919786096256,0,2,27,60,0.0,0.03333333333333333,0.45
LNGN0178,terminal,total_route_exposure,51.45,50.0,24.0,100.0,16.48977597981267,0.645187165775401,0,0,12,60,0.0,0.0,0.2
LNGN0178,terminal,total_strength,63.55,64.5,29.0,100.0,17.04572614062003,0.6377005347593584,0,0,3,60,0.0,0.0,0.05
LNGN0178,terminal,total_voyages,54.266666666666666,53.0,24.0,100.0,16.0442889851669,0.6453654188948306,0,0,9,60,0.0,0.0,0.15
LNGN0180,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0180,terminal,eigenvector,84.23333333333333,94.0,1.0,127.0,33.75252239998636,0.2992869875222816,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0180,terminal,node_throughput,95.98333333333333,95.0,61.0,127.0,13.922901103622156,0.267602495543672,0,0,0,60,0.0,0.0,0.0
LNGN0180,terminal,pagerank,95.8,94.5,58.0,127.0,13.998547140110588,0.264349376114082,0,0,0,60,0.0,0.0,0.0
LNGN0180,terminal,share_monthly_network_flow,95.98333333333333,95.0,61.0,127.0,13.922901103622156,0.267602495543672,0,0,0,60,0.0,0.0,0.0
LNGN0180,terminal,total_degree,94.26666666666667,94.5,33.0,127.0,16.955441770998405,0.26844919786096255,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0180,terminal,total_route_exposure,94.63333333333334,94.5,40.0,127.0,16.233431362016805,0.2694295900178253,0,0,0,60,0.0,0.0,0.0
LNGN0180,terminal,total_strength,96.05,95.0,64.0,127.0,13.771039373399848,0.26724598930481286,0,0,0,60,0.0,0.0,0.0
LNGN0180,terminal,total_voyages,95.08333333333333,94.5,44.0,127.0,15.444039678203398,0.2678698752228164,0,0,0,60,0.0,0.0,0.0
LNGN0181,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0181,terminal,eigenvector,27.933333333333334,22.5,1.0,116.0,20.79835934424707,0.7897058823529411,7,19,48,60,0.11666666666666667,0.31666666666666665,0.8
LNGN0181,terminal,node_throughput,41.733333333333334,37.5,15.0,118.0,20.091204472981236,0.7694295900178253,0,6,32,60,0.0,0.1,0.5333333333333333
LNGN0181,terminal,pagerank,26.533333333333335,23.0,5.0,118.0,18.845011628461155,0.8508021390374332,8,22,53,60,0.13333333333333333,0.36666666666666664,0.8833333333333333
LNGN0181,terminal,share_monthly_network_flow,41.733333333333334,37.5,15.0,118.0,20.091204472981236,0.7694295900178253,0,6,32,60,0.0,0.1,0.5333333333333333
LNGN0181,terminal,total_degree,42.8,39.5,18.0,118.0,17.59506864658294,0.6929144385026739,0,1,29,60,0.0,0.016666666666666666,0.48333333333333334
LNGN0181,terminal,total_route_exposure,42.86666666666667,40.0,21.0,118.0,18.025844597308822,0.7184491978609626,0,0,27,60,0.0,0.0,0.45
LNGN0181,terminal,total_strength,44.416666666666664,39.0,20.0,118.0,18.609539804933718,0.7551247771836007,0,0,29,60,0.0,0.0,0.48333333333333334
LNGN0181,terminal,total_voyages,42.36666666666667,41.0,16.0,118.0,17.638523581192782,0.7358734402852051,0,4,27,60,0.0,0.06666666666666667,0.45
LNGN0182,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0182,terminal,eigenvector,83.81666666666666,94.5,1.0,127.0,32.466666956693224,0.3221033868092692,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0182,terminal,node_throughput,92.38333333333334,91.5,70.0,127.0,11.134146084884465,0.31648841354723706,0,0,0,60,0.0,0.0,0.0
LNGN0182,terminal,pagerank,82.61666666666666,88.5,21.0,127.0,22.050859291198286,0.36907308377896614,0,0,6,60,0.0,0.0,0.1
LNGN0182,terminal,share_monthly_network_flow,92.38333333333334,91.5,70.0,127.0,11.134146084884465,0.31648841354723706,0,0,0,60,0.0,0.0,0.0
LNGN0182,terminal,total_degree,85.61666666666666,88.0,45.0,127.0,15.28053116774288,0.32401960784313727,0,0,0,60,0.0,0.0,0.0
LNGN0182,terminal,total_route_exposure,87.26666666666667,88.0,55.0,127.0,13.449045919997154,0.3246434937611408,0,0,0,60,0.0,0.0,0.0
LNGN0182,terminal,total_strength,92.5,91.5,71.0,127.0,11.02770009981798,0.3158645276292335,0,0,0,60,0.0,0.0,0.0
LNGN0182,terminal,total_voyages,89.15,89.0,59.0,127.0,11.654380132430317,0.3189839572192514,0,0,0,60,0.0,0.0,0.0
LNGN0186,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0186,terminal,eigenvector,53.53333333333333,54.0,1.0,112.0,31.39279128450938,0.6314171122994652,7,12,18,60,0.11666666666666667,0.2,0.3
LNGN0186,terminal,node_throughput,59.166666666666664,59.5,15.0,114.0,25.685296635951786,0.6589126559714794,0,2,16,60,0.0,0.03333333333333333,0.26666666666666666
LNGN0186,terminal,pagerank,50.666666666666664,47.0,13.0,114.0,22.330845632592297,0.7055258467023172,0,2,20,60,0.0,0.03333333333333333,0.3333333333333333
LNGN0186,terminal,share_monthly_network_flow,59.166666666666664,59.5,15.0,114.0,25.685296635951786,0.6589126559714794,0,2,16,60,0.0,0.03333333333333333,0.26666666666666666
LNGN0186,terminal,total_degree,47.81666666666667,43.5,15.0,114.0,22.679410259473553,0.6556149732620321,0,2,25,60,0.0,0.03333333333333333,0.4166666666666667
LNGN0186,terminal,total_route_exposure,50.25,44.0,14.0,114.0,24.03643068344383,0.6612299465240642,0,2,25,60,0.0,0.03333333333333333,0.4166666666666667
LNGN0186,terminal,total_strength,61.233333333333334,61.0,25.0,114.0,24.118609923309606,0.6479946524064172,0,0,15,60,0.0,0.0,0.25
LNGN0186,terminal,total_voyages,53.233333333333334,52.0,14.0,114.0,23.975528955594804,0.6550356506238859,0,3,19,60,0.0,0.05,0.31666666666666665
LNGN0190,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0190,terminal,eigenvector,84.11666666666666,94.5,1.0,127.0,34.70119016503693,0.30329768270944746,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0190,terminal,node_throughput,97.01666666666667,95.0,56.0,127.0,14.400437454121198,0.26573083778966133,0,0,0,60,0.0,0.0,0.0
LNGN0190,terminal,pagerank,94.36666666666666,95.0,22.0,127.0,20.524451450517084,0.27994652406417114,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0190,terminal,share_monthly_network_flow,97.01666666666667,95.0,56.0,127.0,14.400437454121198,0.26573083778966133,0,0,0,60,0.0,0.0,0.0
LNGN0190,terminal,total_degree,94.81666666666666,95.0,33.0,127.0,18.99196232010694,0.27045454545454545,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0190,terminal,total_route_exposure,95.2,95.0,38.0,127.0,18.030858670811543,0.2694295900178253,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0190,terminal,total_strength,97.08333333333333,95.0,59.0,127.0,14.22851239489749,0.26537433155080214,0,0,0,60,0.0,0.0,0.0
LNGN0190,terminal,total_voyages,95.55,95.0,42.0,127.0,17.183382788839825,0.26849376114081996,0,0,0,60,0.0,0.0,0.0
LNGN0191,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0191,terminal,eigenvector,41.25,20.0,1.0,120.0,38.10984347240913,0.6414438502673796,14,29,37,60,0.23333333333333334,0.48333333333333334,0.6166666666666667
LNGN0191,terminal,node_throughput,74.55,77.5,17.0,123.0,24.551864853746043,0.49665775401069523,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
LNGN0191,terminal,pagerank,76.45,76.5,34.0,123.0,19.290311083414785,0.48663101604278075,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0191,terminal,share_monthly_network_flow,74.55,77.5,17.0,123.0,24.551864853746043,0.49665775401069523,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
LNGN0191,terminal,total_degree,66.6,63.0,24.0,123.0,25.767671244331186,0.48440285204991085,0,0,10,60,0.0,0.0,0.16666666666666666
LNGN0191,terminal,total_route_exposure,71.76666666666667,73.0,27.0,123.0,22.554917286155383,0.4672459893048128,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0191,terminal,total_strength,75.41666666666667,78.0,20.0,123.0,23.479736425242724,0.4920231729055259,0,0,6,60,0.0,0.0,0.1
LNGN0191,terminal,total_voyages,71.03333333333333,74.5,15.0,123.0,24.909304412762783,0.4887254901960784,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
LNGN0195,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0195,terminal,eigenvector,24.35,17.0,1.0,96.0,23.885904644328754,0.7845365418894831,12,38,51,60,0.2,0.6333333333333333,0.85
LNGN0195,terminal,node_throughput,48.65,46.0,20.0,96.0,19.145141437920124,0.7086007130124777,0,0,22,60,0.0,0.0,0.36666666666666664
LNGN0195,terminal,pagerank,39.38333333333333,34.0,6.0,96.0,24.617818864589072,0.7585115864527628,7,10,36,60,0.11666666666666667,0.16666666666666666,0.6
LNGN0195,terminal,share_monthly_network_flow,48.65,46.0,20.0,96.0,19.145141437920124,0.7086007130124777,0,0,22,60,0.0,0.0,0.36666666666666664
LNGN0195,terminal,total_degree,42.2,35.5,13.0,96.0,20.71665178104196,0.6878342245989305,0,4,37,60,0.0,0.06666666666666667,0.6166666666666667
LNGN0195,terminal,total_route_exposure,45.35,41.0,17.0,96.0,20.396763618321778,0.68698752228164,0,3,23,60,0.0,0.05,0.38333333333333336
LNGN0195,terminal,total_strength,51.05,48.0,26.0,96.0,17.68406828720249,0.6957664884135473,0,0,16,60,0.0,0.0,0.26666666666666666
LNGN0195,terminal,total_voyages,47.483333333333334,44.5,20.0,96.0,19.24814907823226,0.6855614973262032,0,0,23,60,0.0,0.0,0.38333333333333336
LNGN0199,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0199,terminal,eigenvector,83.1,93.5,1.0,120.0,32.833787888677165,0.3391711229946524,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0199,terminal,node_throughput,93.48333333333333,94.0,63.0,122.0,14.415730187408418,0.3232174688057041,0,0,0,60,0.0,0.0,0.0
LNGN0199,terminal,pagerank,86.03333333333333,91.0,21.0,122.0,21.812736651460966,0.36341354723707664,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0199,terminal,share_monthly_network_flow,93.48333333333333,94.0,63.0,122.0,14.415730187408418,0.3232174688057041,0,0,0,60,0.0,0.0,0.0
LNGN0199,terminal,total_degree,85.75,91.0,35.0,122.0,22.206751912616003,0.3356951871657754,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0199,terminal,total_route_exposure,87.78333333333333,91.0,41.0,122.0,19.754503169663003,0.32999108734402854,0,0,0,60,0.0,0.0,0.0
LNGN0199,terminal,total_strength,93.63333333333334,94.0,65.0,122.0,14.163652055455998,0.3224153297682709,0,0,0,60,0.0,0.0,0.0
LNGN0199,terminal,total_voyages,88.93333333333334,92.0,48.0,122.0,18.34219611148268,0.329144385026738,0,0,0,60,0.0,0.0,0.0
LNGN0206,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0206,terminal,eigenvector,61.5,82.5,1.0,118.0,41.44078888065293,0.46327985739750444,10,19,23,60,0.16666666666666666,0.31666666666666665,0.38333333333333336
LNGN0206,terminal,node_throughput,88.38333333333334,91.0,19.0,118.0,19.405653262157227,0.35022281639928704,0,1,3,60,0.0,0.016666666666666666,0.05
LNGN0206,terminal,pagerank,90.58333333333333,90.5,53.0,118.0,12.5661526367618,0.3208110516934047,0,0,0,60,0.0,0.0,0.0
LNGN0206,terminal,share_monthly_network_flow,88.38333333333334,91.0,19.0,118.0,19.405653262157227,0.35022281639928704,0,1,3,60,0.0,0.016666666666666666,0.05
LNGN0206,terminal,total_degree,84.88333333333334,88.5,33.0,118.0,18.637570645017625,0.3360516934046346,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0206,terminal,total_route_exposure,84.43333333333334,88.5,14.0,118.0,21.52205543289249,0.35276292335115866,0,2,3,60,0.0,0.03333333333333333,0.05
LNGN0206,terminal,total_strength,88.66666666666667,91.0,25.0,118.0,18.617166004966954,0.3487522281639929,0,0,3,60,0.0,0.0,0.05
LNGN0206,terminal,total_voyages,86.2,89.5,20.0,118.0,19.841575935222995,0.3466577540106952,0,0,3,60,0.0,0.0,0.05
LNGN0207,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0207,terminal,eigenvector,76.55,87.0,1.0,117.0,31.02892308470615,0.4982174688057041,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0207,terminal,node_throughput,75.45,75.5,39.0,111.0,17.644728410433697,0.5577985739750446,0,0,0,60,0.0,0.0,0.0
LNGN0207,terminal,pagerank,47.05,40.0,13.0,103.0,23.054412423728998,0.7101604278074867,0,5,27,60,0.0,0.08333333333333333,0.45
LNGN0207,terminal,share_monthly_network_flow,75.45,75.5,39.0,111.0,17.644728410433697,0.5577985739750446,0,0,0,60,0.0,0.0,0.0
LNGN0207,terminal,total_degree,60.45,59.5,21.0,103.0,16.7872277922578,0.5474153297682709,0,0,3,60,0.0,0.0,0.05
LNGN0207,terminal,total_route_exposure,61.266666666666666,57.0,26.0,103.0,18.70726013933906,0.5713903743315508,0,0,6,60,0.0,0.0,0.1
LNGN0207,terminal,total_strength,76.23333333333333,76.0,43.0,111.0,17.03970106631506,0.5537433155080215,0,0,0,60,0.0,0.0,0.0
LNGN0207,terminal,total_voyages,63.61666666666667,62.0,29.0,103.0,17.9868988731645,0.575445632798574,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0208,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0208,terminal,eigenvector,45.05,15.0,1.0,115.0,41.78898768246755,0.6084670231729056,20,31,33,60,0.3333333333333333,0.5166666666666667,0.55
LNGN0208,terminal,node_throughput,70.68333333333334,77.0,11.0,117.0,27.153981302287367,0.5091800356506239,0,5,8,60,0.0,0.08333333333333333,0.13333333333333333
LNGN0208,terminal,pagerank,72.98333333333333,75.5,13.0,117.0,23.64604217907224,0.4974598930481283,0,1,7,60,0.0,0.016666666666666666,0.11666666666666667
LNGN0208,terminal,share_monthly_network_flow,70.68333333333334,77.0,11.0,117.0,27.153981302287367,0.5091800356506239,0,5,8,60,0.0,0.08333333333333333,0.13333333333333333
LNGN0208,terminal,total_degree,70.13333333333334,67.0,24.0,117.0,23.875004067204667,0.45668449197860966,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0208,terminal,total_route_exposure,73.81666666666666,76.5,27.0,117.0,22.14091363284666,0.44915329768270945,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0208,terminal,total_strength,71.66666666666667,78.0,12.0,117.0,26.020635010077733,0.5040106951871658,0,4,7,60,0.0,0.06666666666666667,0.11666666666666667
LNGN0208,terminal,total_voyages,71.86666666666666,77.0,12.0,117.0,25.443501162623622,0.4786541889483066,0,4,6,60,0.0,0.06666666666666667,0.1
LNGN0210,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0210,terminal,eigenvector,40.05,34.5,1.0,100.0,28.188484846938856,0.680704099821747,7,11,40,60,0.11666666666666667,0.18333333333333332,0.6666666666666666
LNGN0210,terminal,node_throughput,67.91666666666667,70.0,20.0,100.0,21.334536071321793,0.5778520499108735,0,0,6,60,0.0,0.0,0.1
LNGN0210,terminal,pagerank,60.833333333333336,59.0,26.0,100.0,21.576169109606273,0.6159982174688057,0,0,12,60,0.0,0.0,0.2
LNGN0210,terminal,share_monthly_network_flow,67.91666666666667,70.0,20.0,100.0,21.334536071321793,0.5778520499108735,0,0,6,60,0.0,0.0,0.1
LNGN0210,terminal,total_degree,60.983333333333334,59.0,25.0,100.0,20.89967290853175,0.5397058823529411,0,0,7,60,0.0,0.0,0.11666666666666667
LNGN0210,terminal,total_route_exposure,66.66666666666667,65.5,30.0,100.0,19.074045429314367,0.5224153297682709,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0210,terminal,total_strength,69.53333333333333,71.0,28.0,100.0,19.60496881558058,0.5692067736185383,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0210,terminal,total_voyages,64.58333333333333,66.0,18.0,100.0,20.84916912270953,0.5586452762923351,0,2,5,60,0.0,0.03333333333333333,0.08333333333333333
LNGN0212,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0212,terminal,eigenvector,85.65,95.0,1.0,127.0,33.7733346827526,0.2839126559714795,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0212,terminal,node_throughput,96.68333333333334,95.0,65.0,127.0,13.958159835332902,0.26501782531194296,0,0,0,60,0.0,0.0,0.0
LNGN0212,terminal,pagerank,94.61666666666666,95.0,29.0,127.0,17.550017303257363,0.27611408199643495,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0212,terminal,share_monthly_network_flow,96.68333333333334,95.0,65.0,127.0,13.958159835332902,0.26501782531194296,0,0,0,60,0.0,0.0,0.0
LNGN0212,terminal,total_degree,94.76666666666667,95.0,48.0,127.0,16.802306809610812,0.2680926916221034,0,0,0,60,0.0,0.0,0.0
LNGN0212,terminal,total_route_exposure,95.45,95.0,54.0,127.0,15.396923531578901,0.2662655971479501,0,0,0,60,0.0,0.0,0.0
LNGN0212,terminal,total_strength,96.71666666666667,95.0,66.0,127.0,13.912671539949867,0.26483957219251336,0,0,0,60,0.0,0.0,0.0
LNGN0212,terminal,total_voyages,95.9,95.0,58.0,127.0,14.702357703235835,0.26506238859180037,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0219,terminal,eigenvector,84.71666666666667,94.0,1.0,127.0,33.21531792159707,0.2911319073083779,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0219,terminal,node_throughput,96.36666666666666,95.0,73.0,127.0,12.627608529533266,0.25980392156862747,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,pagerank,95.91666666666667,94.5,73.0,127.0,12.873954348411052,0.2624331550802139,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,share_monthly_network_flow,96.36666666666666,95.0,73.0,127.0,12.627608529533266,0.25980392156862747,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,total_degree,94.95,94.5,63.0,127.0,14.260797277258062,0.2608288770053476,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,total_route_exposure,95.6,94.5,73.0,127.0,13.20015408230564,0.2590909090909091,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,total_strength,96.38333333333334,95.0,73.0,127.0,12.623749029033435,0.25971479500891265,0,0,0,60,0.0,0.0,0.0
LNGN0219,terminal,total_voyages,96.03333333333333,94.5,73.0,127.0,12.79561188907429,0.25793226381461676,0,0,0,60,0.0,0.0,0.0
LNGN0222,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0222,terminal,eigenvector,83.05,90.5,1.0,127.0,33.890364112251966,0.36925133689839573,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0222,terminal,node_throughput,96.21666666666667,94.0,73.0,127.0,13.830807747122117,0.36581996434937614,0,0,0,60,0.0,0.0,0.0
LNGN0222,terminal,pagerank,77.46666666666667,79.5,22.0,127.0,30.32729187989527,0.46684491978609627,0,0,11,60,0.0,0.0,0.18333333333333332
LNGN0222,terminal,share_monthly_network_flow,96.21666666666667,94.0,73.0,127.0,13.830807747122117,0.36581996434937614,0,0,0,60,0.0,0.0,0.0
LNGN0222,terminal,total_degree,76.0,75.5,18.0,127.0,29.516441841506754,0.4304812834224599,0,1,5,60,0.0,0.016666666666666666,0.08333333333333333
LNGN0222,terminal,total_route_exposure,79.3,79.0,24.0,127.0,26.691774902722887,0.4198752228163993,0,0,3,60,0.0,0.0,0.05
LNGN0222,terminal,total_strength,96.21666666666667,94.0,73.0,127.0,13.830807747122117,0.36581996434937614,0,0,0,60,0.0,0.0,0.0
LNGN0222,terminal,total_voyages,80.36666666666666,80.5,33.0,127.0,26.265248463248128,0.42571301247771837,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0230,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0230,terminal,eigenvector,22.583333333333332,14.0,1.0,100.0,24.486102365210115,0.808288770053476,16,41,51,60,0.26666666666666666,0.6833333333333333,0.85
LNGN0230,terminal,node_throughput,43.25,40.0,9.0,100.0,22.692211013428505,0.7518270944741533,2,7,27,60,0.03333333333333333,0.11666666666666667,0.45
LNGN0230,terminal,pagerank,39.43333333333333,38.0,3.0,100.0,23.052163887301464,0.7724153297682709,5,15,31,60,0.08333333333333333,0.25,0.5166666666666667
LNGN0230,terminal,share_monthly_network_flow,43.25,40.0,9.0,100.0,22.692211013428505,0.7518270944741533,2,7,27,60,0.03333333333333333,0.11666666666666667,0.45
LNGN0230,terminal,total_degree,38.833333333333336,34.0,9.0,100.0,20.850693332102374,0.7209893048128342,1,10,35,60,0.016666666666666666,0.16666666666666666,0.5833333333333334
LNGN0230,terminal,total_route_exposure,43.2,41.0,11.0,100.0,20.75506881115869,0.7090909090909091,0,8,23,60,0.0,0.13333333333333333,0.38333333333333336
LNGN0230,terminal,total_strength,45.53333333333333,43.0,10.0,100.0,21.62975560850413,0.7396167557932264,1,5,25,60,0.016666666666666666,0.08333333333333333,0.4166666666666667
LNGN0230,terminal,total_voyages,43.43333333333333,40.5,10.0,100.0,21.503934733893423,0.7246434937611408,2,6,25,60,0.03333333333333333,0.1,0.4166666666666667
LNGN0232,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0232,terminal,eigenvector,52.53333333333333,53.5,1.0,118.0,29.867201367287898,0.6339126559714795,7,10,16,60,0.11666666666666667,0.16666666666666666,0.26666666666666666
LNGN0232,terminal,node_throughput,60.6,58.0,19.0,118.0,19.182619251706278,0.6571301247771836,0,1,4,60,0.0,0.016666666666666666,0.06666666666666667
LNGN0232,terminal,pagerank,52.53333333333333,51.5,17.0,118.0,20.381502636398384,0.7009803921568628,0,2,13,60,0.0,0.03333333333333333,0.21666666666666667
LNGN0232,terminal,share_monthly_network_flow,60.6,58.0,19.0,118.0,19.182619251706278,0.6571301247771836,0,1,4,60,0.0,0.016666666666666666,0.06666666666666667
LNGN0232,terminal,total_degree,47.65,43.5,23.0,118.0,20.81706031119668,0.6564616755793227,0,0,19,60,0.0,0.0,0.31666666666666665
LNGN0232,terminal,total_route_exposure,53.083333333333336,50.0,21.0,118.0,19.850536146682145,0.642825311942959,0,0,13,60,0.0,0.0,0.21666666666666667
LNGN0232,terminal,total_strength,62.2,60.5,26.0,118.0,18.331042486559998,0.6485739750445633,0,0,3,60,0.0,0.0,0.05
LNGN0232,terminal,total_voyages,55.2,52.5,16.0,118.0,18.952035801384216,0.646524064171123,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
LNGN0237,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0237,terminal,eigenvector,76.86666666666666,86.5,1.0,127.0,32.67532457617204,0.40699643493761145,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0237,terminal,node_throughput,86.65,88.5,46.0,127.0,19.70530772513774,0.40111408199643495,0,0,0,60,0.0,0.0,0.0
LNGN0237,terminal,pagerank,78.8,85.0,11.0,127.0,26.643153475492422,0.4443404634581105,0,1,5,60,0.0,0.016666666666666666,0.08333333333333333
LNGN0237,terminal,share_monthly_network_flow,86.65,88.5,46.0,127.0,19.70530772513774,0.40111408199643495,0,0,0,60,0.0,0.0,0.0
LNGN0237,terminal,total_degree,80.05,85.0,33.0,127.0,24.43214401187397,0.39220142602495545,0,0,2,60,0.0,0.0,0.03333333333333333
