period_month,metric_a,metric_b,spearman_correlation
2021-02-01,total_degree,betweenness,0.5462044233463571
2021-02-01,total_degree,pagerank,0.9271463444361975
2021-02-01,total_degree,eigenvector,
2021-02-01,total_degree,share_monthly_network_flow,0.9693615322050555
2021-02-01,total_strength,betweenness,0.5183233014346897
2021-02-01,total_strength,pagerank,0.9246428153514444
2021-02-01,total_strength,eigenvector,
2021-02-01,total_strength,share_monthly_network_flow,0.995395793628417
2021-02-01,betweenness,pagerank,0.5260605650236
2021-02-01,betweenness,eigenvector,
2021-02-01,betweenness,share_monthly_network_flow,0.45506080203783844
2021-02-01,pagerank,eigenvector,
2021-02-01,pagerank,share_monthly_network_flow,0.9178308466802156
2021-02-01,eigenvector,share_monthly_network_flow,
2021-03-01,node_throughput,total_voyages,0.9897380088301082
2021-03-01,node_throughput,total_route_exposure,0.9828854428431656
2021-03-01,node_throughput,total_degree,0.9593724661274787
2021-03-01,node_throughput,total_strength,0.9977421299089219
2021-03-01,node_throughput,betweenness,0.5073627374752367
2021-03-01,node_throughput,pagerank,0.9143441464167152
2021-03-01,node_throughput,eigenvector,0.9350078523652017
2021-03-01,node_throughput,share_monthly_network_flow,1.0
2021-03-01,total_voyages,total_route_exposure,0.988568577761524
2021-03-01,total_voyages,total_degree,0.9661785591586822
2021-03-01,total_voyages,total_strength,0.9867796380173431
2021-03-01,total_voyages,betweenness,0.5019237215598387
2021-03-01,total_voyages,pagerank,0.906408562788072
2021-03-01,total_voyages,eigenvector,0.927025361729293
2021-03-01,total_voyages,share_monthly_network_flow,0.9897380088301081
2021-03-01,total_route_exposure,total_degree,0.9732638172134179
2021-03-01,total_route_exposure,total_strength,0.9820206981377323
2021-03-01,total_route_exposure,betweenness,0.5201620102655002
2021-03-01,total_route_exposure,pagerank,0.9047801891173316
2021-03-01,total_route_exposure,eigenvector,0.9233353950876836
2021-03-01,total_route_exposure,share_monthly_network_flow,0.9828854428431656
2021-03-01,total_degree,total_strength,0.9656283128971936
2021-03-01,total_degree,betweenness,0.5611650146544648
2021-03-01,total_degree,pagerank,0.919585061465822
2021-03-01,total_degree,eigenvector,0.923096448094931
2021-03-01,total_degree,share_monthly_network_flow,0.9593724661274786
2021-03-01,total_strength,betweenness,0.5494688151871824
2021-03-01,total_strength,pagerank,0.922114510933635
2021-03-01,total_strength,eigenvector,0.9325662833922722
2021-03-01,total_strength,share_monthly_network_flow,0.9977421299089217
2021-03-01,betweenness,pagerank,0.5406818386062663
2021-03-01,betweenness,eigenvector,0.42069006843804607
2021-03-01,betweenness,share_monthly_network_flow,0.5073627374752367
2021-03-01,pagerank,eigenvector,0.8763001522161217
2021-03-01,pagerank,share_monthly_network_flow,0.9143441464167152
2021-03-01,eigenvector,share_monthly_network_flow,0.9350078523652018
2021-04-01,node_throughput,total_voyages,0.9927344515065977
2021-04-01,node_throughput,total_route_exposure,0.9897830609569527
2021-04-01,node_throughput,total_degree,0.9758632113084477
2021-04-01,node_throughput,total_strength,0.9984173160376687
2021-04-01,node_throughput,betweenness,0.5211440758407911
2021-04-01,node_throughput,pagerank,0.9308854510216242
2021-04-01,node_throughput,eigenvector,
2021-04-01,node_throughput,share_monthly_network_flow,1.0
2021-04-01,total_voyages,total_route_exposure,0.99273259106156
2021-04-01,total_voyages,total_degree,0.9800347748560116
2021-04-01,total_voyages,total_strength,0.9914336483876609
2021-04-01,total_voyages,betweenness,0.5219058493211467
2021-04-01,total_voyages,pagerank,0.9261858371535054
2021-04-01,total_voyages,eigenvector,
2021-04-01,total_voyages,share_monthly_network_flow,0.9927344515065977
2021-04-01,total_route_exposure,total_degree,0.9852607769244287
2021-04-01,total_route_exposure,total_strength,0.9893118006066094
2021-04-01,total_route_exposure,betweenness,0.5275864364871347
2021-04-01,total_route_exposure,pagerank,0.9248590873219162
2021-04-01,total_route_exposure,eigenvector,
2021-04-01,total_route_exposure,share_monthly_network_flow,0.9897830609569527
2021-04-01,total_degree,total_strength,0.9790782680993779
2021-04-01,total_degree,betweenness,0.5511213245863759
2021-04-01,total_degree,pagerank,0.9269446355089916
2021-04-01,total_degree,eigenvector,
2021-04-01,total_degree,share_monthly_network_flow,0.9758632113084477
2021-04-01,total_strength,betweenness,0.5533108987621163
2021-04-01,total_strength,pagerank,0.938303014494245
2021-04-01,total_strength,eigenvector,
2021-04-01,total_strength,share_monthly_network_flow,0.9984173160376688
2021-04-01,betweenness,pagerank,0.5476803097533246
2021-04-01,betweenness,eigenvector,
2021-04-01,betweenness,share_monthly_network_flow,0.5211440758407911
2021-04-01,pagerank,eigenvector,
2021-04-01,pagerank,share_monthly_network_flow,0.9308854510216242
2021-04-01,eigenvector,share_monthly_network_flow,
2021-05-01,node_throughput,total_voyages,0.9892117210056731
2021-05-01,node_throughput,total_route_exposure,0.9821712068795715
2021-05-01,node_throughput,total_degree,0.9640597606018076
2021-05-01,node_throughput,total_strength,0.9973517962632311
2021-05-01,node_throughput,betweenness,0.4912253552058344
2021-05-01,node_throughput,pagerank,0.9086699894411161
2021-05-01,node_throughput,eigenvector,0.9545204468407921
2021-05-01,node_throughput,share_monthly_network_flow,1.0
2021-05-01,total_voyages,total_route_exposure,0.991912353849968
2021-05-01,total_voyages,total_degree,0.9741487301320179
2021-05-01,total_voyages,total_strength,0.9882407608599026
2021-05-01,total_voyages,betweenness,0.4974598823827651
2021-05-01,total_voyages,pagerank,0.9059304542183186
2021-05-01,total_voyages,eigenvector,0.9406179367582423
2021-05-01,total_voyages,share_monthly_network_flow,0.989211721005673
2021-05-01,total_route_exposure,total_degree,0.9781563221632722
2021-05-01,total_route_exposure,total_strength,0.9832699242763147
2021-05-01,total_route_exposure,betweenness,0.5125552375445981
2021-05-01,total_route_exposure,pagerank,0.9016357340431383
2021-05-01,total_route_exposure,eigenvector,0.9357503360111344
2021-05-01,total_route_exposure,share_monthly_network_flow,0.9821712068795714
2021-05-01,total_degree,total_strength,0.9716149115487738
2021-05-01,total_degree,betweenness,0.5543633226402837
2021-05-01,total_degree,pagerank,0.9201363077668872
2021-05-01,total_degree,eigenvector,0.9295606571588958
2021-05-01,total_degree,share_monthly_network_flow,0.9640597606018076
2021-05-01,total_strength,betweenness,0.53310492377102
2021-05-01,total_strength,pagerank,0.9133372529528171
2021-05-01,total_strength,eigenvector,0.954057462428402
2021-05-01,total_strength,share_monthly_network_flow,0.997351796263231
2021-05-01,betweenness,pagerank,0.5285738202319603
2021-05-01,betweenness,eigenvector,0.4595213493448497
2021-05-01,betweenness,share_monthly_network_flow,0.4912253552058344
2021-05-01,pagerank,eigenvector,0.9006191920795653
2021-05-01,pagerank,share_monthly_network_flow,0.9086699894411161
2021-05-01,eigenvector,share_monthly_network_flow,0.9545204468407921
2021-06-01,node_throughput,total_voyages,0.9927984279552243
2021-06-01,node_throughput,total_route_exposure,0.9841714040970495
2021-06-01,node_throughput,total_degree,0.9665027953118877
2021-06-01,node_throughput,total_strength,0.9983328347535625
2021-06-01,node_throughput,betweenness,0.5248995420755399
2021-06-01,node_throughput,pagerank,0.9159741805152236
2021-06-01,node_throughput,eigenvector,0.9359917879610781
2021-06-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2021-06-01,total_voyages,total_route_exposure,0.9934430214303327
2021-06-01,total_voyages,total_degree,0.9751291678064419
2021-06-01,total_voyages,total_strength,0.9905799919344824
2021-06-01,total_voyages,betweenness,0.5171004458163536
2021-06-01,total_voyages,pagerank,0.9101097224998429
2021-06-01,total_voyages,eigenvector,0.9227654350852809
2021-06-01,total_voyages,share_monthly_network_flow,0.9927984279552242
2021-06-01,total_route_exposure,total_degree,0.9808005693008554
2021-06-01,total_route_exposure,total_strength,0.9826786963344122
2021-06-01,total_route_exposure,betweenness,0.5248410360763454
2021-06-01,total_route_exposure,pagerank,0.9078956397042914
2021-06-01,total_route_exposure,eigenvector,0.9152801279363668
2021-06-01,total_route_exposure,share_monthly_network_flow,0.9841714040970494
2021-06-01,total_degree,total_strength,0.9699428643607356
2021-06-01,total_degree,betweenness,0.5704395183702823
2021-06-01,total_degree,pagerank,0.9110374251090012
2021-06-01,total_degree,eigenvector,0.8976608517372974
2021-06-01,total_degree,share_monthly_network_flow,0.9665027953118878
2021-06-01,total_strength,betweenness,0.5599076563886258
2021-06-01,total_strength,pagerank,0.9221917233608864
2021-06-01,total_strength,eigenvector,0.9345700595325248
2021-06-01,total_strength,share_monthly_network_flow,0.9983328347535625
2021-06-01,betweenness,pagerank,0.5543163605897462
2021-06-01,betweenness,eigenvector,0.48615109704727966
2021-06-01,betweenness,share_monthly_network_flow,0.5248995420755399
2021-06-01,pagerank,eigenvector,0.8834324799956863
2021-06-01,pagerank,share_monthly_network_flow,0.9159741805152236
2021-06-01,eigenvector,share_monthly_network_flow,0.9359917879610781
2021-07-01,node_throughput,total_voyages,0.9898248059951105
2021-07-01,node_throughput,total_route_exposure,0.9857089039158634
2021-07-01,node_throughput,total_degree,0.965555372848272
2021-07-01,node_throughput,total_strength,0.9961499003886536
2021-07-01,node_throughput,betweenness,0.49793517614507016
2021-07-01,node_throughput,pagerank,0.9068491249175163
2021-07-01,node_throughput,eigenvector,0.9283415330965784
2021-07-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2021-07-01,total_voyages,total_route_exposure,0.9903995757990427
2021-07-01,total_voyages,total_degree,0.9704588584637576
2021-07-01,total_voyages,total_strength,0.9867094550485466
2021-07-01,total_voyages,betweenness,0.49372175247286415
2021-07-01,total_voyages,pagerank,0.9022736569515755
2021-07-01,total_voyages,eigenvector,0.9046409734851972
2021-07-01,total_voyages,share_monthly_network_flow,0.9898248059951105
2021-07-01,total_route_exposure,total_degree,0.9796899250257658
2021-07-01,total_route_exposure,total_strength,0.9841851429911961
2021-07-01,total_route_exposure,betweenness,0.5069905457008306
2021-07-01,total_route_exposure,pagerank,0.9037728535878099
2021-07-01,total_route_exposure,eigenvector,0.9113273974173046
2021-07-01,total_route_exposure,share_monthly_network_flow,0.9857089039158633
2021-07-01,total_degree,total_strength,0.9742157086045072
2021-07-01,total_degree,betweenness,0.5706138211912035
2021-07-01,total_degree,pagerank,0.9078511411159575
2021-07-01,total_degree,eigenvector,0.8971052345540459
2021-07-01,total_degree,share_monthly_network_flow,0.9655553728482721
2021-07-01,total_strength,betweenness,0.5509559078002794
2021-07-01,total_strength,pagerank,0.9143487554590436
2021-07-01,total_strength,eigenvector,0.9263004981356607
2021-07-01,total_strength,share_monthly_network_flow,0.9961499003886537
2021-07-01,betweenness,pagerank,0.5476244350020097
2021-07-01,betweenness,eigenvector,0.45835392294090677
2021-07-01,betweenness,share_monthly_network_flow,0.49793517614507016
2021-07-01,pagerank,eigenvector,0.8803059310548063
2021-07-01,pagerank,share_monthly_network_flow,0.9068491249175163
2021-07-01,eigenvector,share_monthly_network_flow,0.9283415330965783
2021-08-01,node_throughput,total_voyages,0.9910733313486969
2021-08-01,node_throughput,total_route_exposure,0.9815663891817391
2021-08-01,node_throughput,total_degree,0.9663193752723784
2021-08-01,node_throughput,total_strength,0.997606620480246
2021-08-01,node_throughput,betweenness,0.5107278701971457
2021-08-01,node_throughput,pagerank,0.9175438278283607
2021-08-01,node_throughput,eigenvector,0.9494520948352779
2021-08-01,node_throughput,share_monthly_network_flow,1.0
2021-08-01,total_voyages,total_route_exposure,0.9908344987898132
2021-08-01,total_voyages,total_degree,0.9762782038222956
2021-08-01,total_voyages,total_strength,0.9899373313721966
2021-08-01,total_voyages,betweenness,0.5159307025821958
2021-08-01,total_voyages,pagerank,0.9096031964199137
2021-08-01,total_voyages,eigenvector,0.9346996420117444
2021-08-01,total_voyages,share_monthly_network_flow,0.9910733313486968
2021-08-01,total_route_exposure,total_degree,0.984638314385792
2021-08-01,total_route_exposure,total_strength,0.982292989535865
2021-08-01,total_route_exposure,betweenness,0.5275912805641444
2021-08-01,total_route_exposure,pagerank,0.9141989511066281
2021-08-01,total_route_exposure,eigenvector,0.9306995320522753
2021-08-01,total_route_exposure,share_monthly_network_flow,0.9815663891817391
2021-08-01,total_degree,total_strength,0.9731521798541438
2021-08-01,total_degree,betweenness,0.5591084748099914
2021-08-01,total_degree,pagerank,0.9262204001419788
2021-08-01,total_degree,eigenvector,0.9211427184797891
2021-08-01,total_degree,share_monthly_network_flow,0.9663193752723784
2021-08-01,total_strength,betweenness,0.5533000784221999
2021-08-01,total_strength,pagerank,0.9280358424931356
2021-08-01,total_strength,eigenvector,0.9489985635893122
2021-08-01,total_strength,share_monthly_network_flow,0.997606620480246
2021-08-01,betweenness,pagerank,0.5648114711729046
2021-08-01,betweenness,eigenvector,0.4737423960071084
2021-08-01,betweenness,share_monthly_network_flow,0.5107278701971457
2021-08-01,pagerank,eigenvector,0.9229428918404143
2021-08-01,pagerank,share_monthly_network_flow,0.9175438278283607
2021-08-01,eigenvector,share_monthly_network_flow,0.949452094835278
2021-09-01,node_throughput,total_voyages,0.990144753419578
2021-09-01,node_throughput,total_route_exposure,0.9836249222418638
2021-09-01,node_throughput,total_degree,0.9677688800022644
2021-09-01,node_throughput,total_strength,0.996665958936218
2021-09-01,node_throughput,betweenness,0.5093293092132385
2021-09-01,node_throughput,pagerank,0.9148513976121145
2021-09-01,node_throughput,eigenvector,0.942644825823504
2021-09-01,node_throughput,share_monthly_network_flow,1.0
2021-09-01,total_voyages,total_route_exposure,0.9889214710129001
2021-09-01,total_voyages,total_degree,0.9747140209211768
2021-09-01,total_voyages,total_strength,0.9880432975020553
2021-09-01,total_voyages,betweenness,0.5130856569394294
2021-09-01,total_voyages,pagerank,0.9109471592265066
2021-09-01,total_voyages,eigenvector,0.9281391626722617
2021-09-01,total_voyages,share_monthly_network_flow,0.990144753419578
2021-09-01,total_route_exposure,total_degree,0.9831460445502085
2021-09-01,total_route_exposure,total_strength,0.9844270639257132
2021-09-01,total_route_exposure,betweenness,0.5298119555625695
2021-09-01,total_route_exposure,pagerank,0.9147904534491059
2021-09-01,total_route_exposure,eigenvector,0.9227442065228416
2021-09-01,total_route_exposure,share_monthly_network_flow,0.9836249222418638
2021-09-01,total_degree,total_strength,0.974489130219121
2021-09-01,total_degree,betweenness,0.5654809164964365
2021-09-01,total_degree,pagerank,0.9241245041908017
2021-09-01,total_degree,eigenvector,0.9126254096869166
2021-09-01,total_degree,share_monthly_network_flow,0.9677688800022645
2021-09-01,total_strength,betweenness,0.5591610684356216
2021-09-01,total_strength,pagerank,0.9230592006160219
2021-09-01,total_strength,eigenvector,0.9401799034431692
2021-09-01,total_strength,share_monthly_network_flow,0.996665958936218
2021-09-01,betweenness,pagerank,0.5502900802237868
2021-09-01,betweenness,eigenvector,0.45938939413887986
2021-09-01,betweenness,share_monthly_network_flow,0.5093293092132386
2021-09-01,pagerank,eigenvector,0.8917367220321458
2021-09-01,pagerank,share_monthly_network_flow,0.9148513976121145
2021-09-01,eigenvector,share_monthly_network_flow,0.9426448258235041
2021-10-01,node_throughput,total_voyages,0.9966052888562659
2021-10-01,node_throughput,total_route_exposure,0.9868851243407452
2021-10-01,node_throughput,total_degree,0.9742219185518328
2021-10-01,node_throughput,total_strength,0.9980569052294737
2021-10-01,node_throughput,betweenness,0.5213584481270376
2021-10-01,node_throughput,pagerank,0.9326250740666657
2021-10-01,node_throughput,eigenvector,0.9549932526025458
2021-10-01,node_throughput,share_monthly_network_flow,1.0
2021-10-01,total_voyages,total_route_exposure,0.9899666483454266
2021-10-01,total_voyages,total_degree,0.9803283474768122
2021-10-01,total_voyages,total_strength,0.995517389399576
2021-10-01,total_voyages,betweenness,0.5284257956649754
2021-10-01,total_voyages,pagerank,0.931177228211305
2021-10-01,total_voyages,eigenvector,0.9469775861133218
2021-10-01,total_voyages,share_monthly_network_flow,0.9966052888562659
2021-10-01,total_route_exposure,total_degree,0.9848880492970905
2021-10-01,total_route_exposure,total_strength,0.9883536449470176
2021-10-01,total_route_exposure,betweenness,0.5428905642718735
2021-10-01,total_route_exposure,pagerank,0.9329568470484525
2021-10-01,total_route_exposure,eigenvector,0.939595020774191
2021-10-01,total_route_exposure,share_monthly_network_flow,0.9868851243407452
2021-10-01,total_degree,total_strength,0.9781870961247815
2021-10-01,total_degree,betweenness,0.5507622971461679
2021-10-01,total_degree,pagerank,0.9325430206816474
2021-10-01,total_degree,eigenvector,0.9335667297315878
2021-10-01,total_degree,share_monthly_network_flow,0.9742219185518328
2021-10-01,total_strength,betweenness,0.5596512591310852
2021-10-01,total_strength,pagerank,0.9404182887668314
2021-10-01,total_strength,eigenvector,0.9503795218521932
2021-10-01,total_strength,share_monthly_network_flow,0.9980569052294737
2021-10-01,betweenness,pagerank,0.5559473717508416
2021-10-01,betweenness,eigenvector,0.4289817856549571
2021-10-01,betweenness,share_monthly_network_flow,0.5213584481270376
2021-10-01,pagerank,eigenvector,0.9004078895545781
2021-10-01,pagerank,share_monthly_network_flow,0.9326250740666658
2021-10-01,eigenvector,share_monthly_network_flow,0.9549932526025458
2021-11-01,node_throughput,total_voyages,0.99366908558698
2021-11-01,node_throughput,total_route_exposure,0.9848765669731175
2021-11-01,node_throughput,total_degree,0.9694517208499198
2021-11-01,node_throughput,total_strength,0.9983264775949147
2021-11-01,node_throughput,betweenness,0.5265827414843118
2021-11-01,node_throughput,pagerank,0.9238774051864497
2021-11-01,node_throughput,eigenvector,0.9475678727503883
2021-11-01,node_throughput,share_monthly_network_flow,1.0
2021-11-01,total_voyages,total_route_exposure,0.9939716036409024
2021-11-01,total_voyages,total_degree,0.9786245807362094
2021-11-01,total_voyages,total_strength,0.992337614290968
2021-11-01,total_voyages,betweenness,0.5279394298179243
2021-11-01,total_voyages,pagerank,0.9176558216315294
2021-11-01,total_voyages,eigenvector,0.9355055610471418
2021-11-01,total_voyages,share_monthly_network_flow,0.9936690855869799
2021-11-01,total_route_exposure,total_degree,0.9836623210747064
2021-11-01,total_route_exposure,total_strength,0.9846303988812489
2021-11-01,total_route_exposure,betweenness,0.5282239769130593
2021-11-01,total_route_exposure,pagerank,0.9112033437283892
2021-11-01,total_route_exposure,eigenvector,0.9365160758300984
2021-11-01,total_route_exposure,share_monthly_network_flow,0.9848765669731175
2021-11-01,total_degree,total_strength,0.9734120941789585
2021-11-01,total_degree,betweenness,0.5594235472356613
2021-11-01,total_degree,pagerank,0.9182174525052231
2021-11-01,total_degree,eigenvector,0.9299730117112704
2021-11-01,total_degree,share_monthly_network_flow,0.9694517208499198
2021-11-01,total_strength,betweenness,0.5610615354986499
2021-11-01,total_strength,pagerank,0.9311619829366603
2021-11-01,total_strength,eigenvector,0.9462616920729688
2021-11-01,total_strength,share_monthly_network_flow,0.9983264775949147
2021-11-01,betweenness,pagerank,0.5468038797688893
2021-11-01,betweenness,eigenvector,0.4498122394314556
2021-11-01,betweenness,share_monthly_network_flow,0.5265827414843118
2021-11-01,pagerank,eigenvector,0.9074825828756407
2021-11-01,pagerank,share_monthly_network_flow,0.9238774051864497
2021-11-01,eigenvector,share_monthly_network_flow,0.9475678727503882
2021-12-01,node_throughput,total_voyages,0.9926603189036824
2021-12-01,node_throughput,total_route_exposure,0.9869102259936107
2021-12-01,node_throughput,total_degree,0.9653484888357252
2021-12-01,node_throughput,total_strength,0.9973870470688888
2021-12-01,node_throughput,betweenness,0.4902011716800162
2021-12-01,node_throughput,pagerank,0.9226957930626001
2021-12-01,node_throughput,eigenvector,
2021-12-01,node_throughput,share_monthly_network_flow,1.0
2021-12-01,total_voyages,total_route_exposure,0.9920057115566727
2021-12-01,total_voyages,total_degree,0.9727023299707551
2021-12-01,total_voyages,total_strength,0.9904210668753017
2021-12-01,total_voyages,betweenness,0.4903310639681788
2021-12-01,total_voyages,pagerank,0.9186674367915154
2021-12-01,total_voyages,eigenvector,
2021-12-01,total_voyages,share_monthly_network_flow,0.9926603189036823
2021-12-01,total_route_exposure,total_degree,0.981270029173591
2021-12-01,total_route_exposure,total_strength,0.987493047823077
2021-12-01,total_route_exposure,betweenness,0.5098835536638564
2021-12-01,total_route_exposure,pagerank,0.9174341280735971
2021-12-01,total_route_exposure,eigenvector,
2021-12-01,total_route_exposure,share_monthly_network_flow,0.9869102259936106
2021-12-01,total_degree,total_strength,0.9699334004447316
2021-12-01,total_degree,betweenness,0.5211534801196009
2021-12-01,total_degree,pagerank,0.91275566864589
2021-12-01,total_degree,eigenvector,
2021-12-01,total_degree,share_monthly_network_flow,0.9653484888357253
2021-12-01,total_strength,betweenness,0.5399153022109683
2021-12-01,total_strength,pagerank,0.9308606979170571
2021-12-01,total_strength,eigenvector,
2021-12-01,total_strength,share_monthly_network_flow,0.9973870470688888
2021-12-01,betweenness,pagerank,0.5270089526442896
2021-12-01,betweenness,eigenvector,
2021-12-01,betweenness,share_monthly_network_flow,0.49020117168001615
2021-12-01,pagerank,eigenvector,
2021-12-01,pagerank,share_monthly_network_flow,0.9226957930626001
2021-12-01,eigenvector,share_monthly_network_flow,
2022-01-01,node_throughput,total_voyages,0.9956997953015898
2022-01-01,node_throughput,total_route_exposure,0.9872858215727476
2022-01-01,node_throughput,total_degree,0.9706484026866672
2022-01-01,node_throughput,total_strength,0.9970004314226804
2022-01-01,node_throughput,betweenness,0.49411835932725273
2022-01-01,node_throughput,pagerank,0.9220503381952947
2022-01-01,node_throughput,eigenvector,
2022-01-01,node_throughput,share_monthly_network_flow,1.0
2022-01-01,total_voyages,total_route_exposure,0.9913533624004857
2022-01-01,total_voyages,total_degree,0.974297409467577
2022-01-01,total_voyages,total_strength,0.9926152926202094
2022-01-01,total_voyages,betweenness,0.48759998725141207
2022-01-01,total_voyages,pagerank,0.9182769470624079
2022-01-01,total_voyages,eigenvector,
2022-01-01,total_voyages,share_monthly_network_flow,0.9956997953015897
2022-01-01,total_route_exposure,total_degree,0.980357975041031
2022-01-01,total_route_exposure,total_strength,0.9867497449352093
2022-01-01,total_route_exposure,betweenness,0.5004184797566061
2022-01-01,total_route_exposure,pagerank,0.9161167850906261
2022-01-01,total_route_exposure,eigenvector,
2022-01-01,total_route_exposure,share_monthly_network_flow,0.9872858215727476
2022-01-01,total_degree,total_strength,0.9747229146906182
2022-01-01,total_degree,betweenness,0.5421637799167988
2022-01-01,total_degree,pagerank,0.9251074443623912
2022-01-01,total_degree,eigenvector,
2022-01-01,total_degree,share_monthly_network_flow,0.9706484026866672
2022-01-01,total_strength,betweenness,0.5478333462372704
2022-01-01,total_strength,pagerank,0.9312389890261102
2022-01-01,total_strength,eigenvector,
2022-01-01,total_strength,share_monthly_network_flow,0.9970004314226802
2022-01-01,betweenness,pagerank,0.534382796610088
2022-01-01,betweenness,eigenvector,
2022-01-01,betweenness,share_monthly_network_flow,0.4941183593272528
2022-01-01,pagerank,eigenvector,
2022-01-01,pagerank,share_monthly_network_flow,0.9220503381952948
2022-01-01,eigenvector,share_monthly_network_flow,
2022-02-01,node_throughput,total_voyages,0.993508881040516
2022-02-01,node_throughput,total_route_exposure,0.9873949660607219
2022-02-01,node_throughput,total_degree,0.971978936178607
2022-02-01,node_throughput,total_strength,0.9963279423424326
2022-02-01,node_throughput,betweenness,0.47842355421659494
2022-02-01,node_throughput,pagerank,0.9147079713541098
2022-02-01,node_throughput,eigenvector,
2022-02-01,node_throughput,share_monthly_network_flow,1.0
2022-02-01,total_voyages,total_route_exposure,0.9901216590348209
2022-02-01,total_voyages,total_degree,0.9758527009468266
2022-02-01,total_voyages,total_strength,0.9904588406426826
2022-02-01,total_voyages,betweenness,0.4760241379652323
2022-02-01,total_voyages,pagerank,0.9130866567986027
2022-02-01,total_voyages,eigenvector,
2022-02-01,total_voyages,share_monthly_network_flow,0.993508881040516
2022-02-01,total_route_exposure,total_degree,0.9825105689868878
2022-02-01,total_route_exposure,total_strength,0.9868502309000624
2022-02-01,total_route_exposure,betweenness,0.49357797343716975
2022-02-01,total_route_exposure,pagerank,0.915116232611965
2022-02-01,total_route_exposure,eigenvector,
2022-02-01,total_route_exposure,share_monthly_network_flow,0.9873949660607219
2022-02-01,total_degree,total_strength,0.9798804785129973
2022-02-01,total_degree,betweenness,0.5532243284039561
2022-02-01,total_degree,pagerank,0.9191647039557296
2022-02-01,total_degree,eigenvector,
2022-02-01,total_degree,share_monthly_network_flow,0.971978936178607
2022-02-01,total_strength,betweenness,0.54045844128811
2022-02-01,total_strength,pagerank,0.9231952627568484
2022-02-01,total_strength,eigenvector,
2022-02-01,total_strength,share_monthly_network_flow,0.9963279423424327
2022-02-01,betweenness,pagerank,0.5263403645831009
2022-02-01,betweenness,eigenvector,
2022-02-01,betweenness,share_monthly_network_flow,0.478423554216595
2022-02-01,pagerank,eigenvector,
2022-02-01,pagerank,share_monthly_network_flow,0.9147079713541099
2022-02-01,eigenvector,share_monthly_network_flow,
2022-03-01,node_throughput,total_voyages,0.9926738710356291
2022-03-01,node_throughput,total_route_exposure,0.9855323593221896
2022-03-01,node_throughput,total_degree,0.9672676007631644
2022-03-01,node_throughput,total_strength,0.9968025865209617
2022-03-01,node_throughput,betweenness,0.469450982086388
2022-03-01,node_throughput,pagerank,0.9168604146540568
2022-03-01,node_throughput,eigenvector,0.9334900837350939
2022-03-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-03-01,total_voyages,total_route_exposure,0.9930013996840006
2022-03-01,total_voyages,total_degree,0.9749480302156603
2022-03-01,total_voyages,total_strength,0.9898384485881698
2022-03-01,total_voyages,betweenness,0.46721056107362274
2022-03-01,total_voyages,pagerank,0.9102185615415371
2022-03-01,total_voyages,eigenvector,0.9189769440564723
2022-03-01,total_voyages,share_monthly_network_flow,0.992673871035629
2022-03-01,total_route_exposure,total_degree,0.9778437085606216
2022-03-01,total_route_exposure,total_strength,0.9843711129322116
2022-03-01,total_route_exposure,betweenness,0.48108825190613935
2022-03-01,total_route_exposure,pagerank,0.906220402225117
2022-03-01,total_route_exposure,eigenvector,0.9178247180371729
2022-03-01,total_route_exposure,share_monthly_network_flow,0.9855323593221896
2022-03-01,total_degree,total_strength,0.9736927754655985
2022-03-01,total_degree,betweenness,0.5319880412979934
2022-03-01,total_degree,pagerank,0.9180160113191927
2022-03-01,total_degree,eigenvector,0.9079353662666417
2022-03-01,total_degree,share_monthly_network_flow,0.9672676007631644
2022-03-01,total_strength,betweenness,0.5269375125447999
2022-03-01,total_strength,pagerank,0.9255111075349269
2022-03-01,total_strength,eigenvector,0.9319293090690536
2022-03-01,total_strength,share_monthly_network_flow,0.9968025865209618
2022-03-01,betweenness,pagerank,0.5303144415805277
2022-03-01,betweenness,eigenvector,0.42671098873728397
2022-03-01,betweenness,share_monthly_network_flow,0.469450982086388
2022-03-01,pagerank,eigenvector,0.8952562047520286
2022-03-01,pagerank,share_monthly_network_flow,0.9168604146540569
2022-03-01,eigenvector,share_monthly_network_flow,0.9334900837350939
2022-04-01,node_throughput,total_voyages,0.995175036790678
2022-04-01,node_throughput,total_route_exposure,0.9850531161979219
2022-04-01,node_throughput,total_degree,0.9589296060906448
2022-04-01,node_throughput,total_strength,0.9963447791931327
2022-04-01,node_throughput,betweenness,0.44641179692078536
2022-04-01,node_throughput,pagerank,0.9178850432423615
2022-04-01,node_throughput,eigenvector,0.9364747839455785
2022-04-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-04-01,total_voyages,total_route_exposure,0.9907381429987586
2022-04-01,total_voyages,total_degree,0.9627073905897279
2022-04-01,total_voyages,total_strength,0.9921072830778853
2022-04-01,total_voyages,betweenness,0.4417104240764651
2022-04-01,total_voyages,pagerank,0.9130343088370079
2022-04-01,total_voyages,eigenvector,0.9283943654730404
2022-04-01,total_voyages,share_monthly_network_flow,0.9951750367906781
2022-04-01,total_route_exposure,total_degree,0.9738151422281371
2022-04-01,total_route_exposure,total_strength,0.9858443003466849
2022-04-01,total_route_exposure,betweenness,0.4684136262653341
2022-04-01,total_route_exposure,pagerank,0.9087180955974862
