period_month,metric_a,metric_b,spearman_correlation
2023-10-01,total_voyages,share_monthly_network_flow,0.9900861820853258
2023-10-01,total_route_exposure,total_degree,0.9677305118582996
2023-10-01,total_route_exposure,betweenness,0.5140919563039547
2023-10-01,total_route_exposure,pagerank,0.8545510440053009
2023-10-01,total_route_exposure,share_monthly_network_flow,0.9793155099251261
2023-10-01,total_degree,betweenness,0.5239726028392592
2023-10-01,total_degree,pagerank,0.8535814992835694
2023-10-01,total_degree,share_monthly_network_flow,0.9443059315103199
2023-10-01,betweenness,pagerank,0.5403991058366125
2023-10-01,betweenness,share_monthly_network_flow,0.5011221062896134
2023-10-01,pagerank,share_monthly_network_flow,0.8598112430895954
2023-11-01,node_throughput,total_voyages,0.984341054786193
2023-11-01,node_throughput,total_route_exposure,0.9667801629301462
2023-11-01,node_throughput,total_degree,0.9218611044801207
2023-11-01,node_throughput,betweenness,0.4577374857872625
2023-11-01,node_throughput,pagerank,0.8219917311071347
2023-11-01,node_throughput,share_monthly_network_flow,1.0
2023-11-01,total_voyages,total_route_exposure,0.983276177734929
2023-11-01,total_voyages,total_degree,0.936162059354559
2023-11-01,total_voyages,betweenness,0.4599172432360992
2023-11-01,total_voyages,pagerank,0.8126255700673433
2023-11-01,total_voyages,share_monthly_network_flow,0.984341054786193
2023-11-01,total_route_exposure,total_degree,0.9534998890487002
2023-11-01,total_route_exposure,betweenness,0.47272650789648957
2023-11-01,total_route_exposure,pagerank,0.8068820375499935
2023-11-01,total_route_exposure,share_monthly_network_flow,0.9667801629301461
2023-11-01,total_degree,betweenness,0.5376530924083005
2023-11-01,total_degree,pagerank,0.8055138930918905
2023-11-01,total_degree,share_monthly_network_flow,0.9218611044801206
2023-11-01,betweenness,pagerank,0.5324400859697165
2023-11-01,betweenness,share_monthly_network_flow,0.4577374857872625
2023-11-01,pagerank,share_monthly_network_flow,0.8219917311071349
2023-12-01,node_throughput,total_voyages,0.9859950856741874
2023-12-01,node_throughput,total_route_exposure,0.9628763623516929
2023-12-01,node_throughput,total_degree,0.9337182353902609
2023-12-01,node_throughput,betweenness,0.48011499900509436
2023-12-01,node_throughput,pagerank,0.8123529701250826
2023-12-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2023-12-01,total_voyages,total_route_exposure,0.9756828735514834
2023-12-01,total_voyages,total_degree,0.9478293238717121
2023-12-01,total_voyages,betweenness,0.47877589364617523
2023-12-01,total_voyages,pagerank,0.8031338676705438
2023-12-01,total_voyages,share_monthly_network_flow,0.9859950856741874
2023-12-01,total_route_exposure,total_degree,0.9687361216296356
2023-12-01,total_route_exposure,betweenness,0.49431894786106384
2023-12-01,total_route_exposure,pagerank,0.7860299347695305
2023-12-01,total_route_exposure,share_monthly_network_flow,0.9628763623516928
2023-12-01,total_degree,betweenness,0.5443804954367784
2023-12-01,total_degree,pagerank,0.7951053167076719
2023-12-01,total_degree,share_monthly_network_flow,0.9337182353902609
2023-12-01,betweenness,pagerank,0.5369116636523922
2023-12-01,betweenness,share_monthly_network_flow,0.48011499900509436
2023-12-01,pagerank,share_monthly_network_flow,0.8123529701250825
2024-01-01,node_throughput,total_voyages,0.9772678097232287
2024-01-01,node_throughput,total_route_exposure,0.960078485358596
2024-01-01,node_throughput,total_degree,0.9256976253999832
2024-01-01,node_throughput,betweenness,0.4844593099135622
2024-01-01,node_throughput,pagerank,0.8262947898526204
2024-01-01,node_throughput,share_monthly_network_flow,1.0
2024-01-01,total_voyages,total_route_exposure,0.9805303872517066
2024-01-01,total_voyages,total_degree,0.9480927503156228
2024-01-01,total_voyages,betweenness,0.48193648112670207
2024-01-01,total_voyages,pagerank,0.8130402297778251
2024-01-01,total_voyages,share_monthly_network_flow,0.9772678097232287
2024-01-01,total_route_exposure,total_degree,0.9578681498634429
2024-01-01,total_route_exposure,betweenness,0.4995372017618886
2024-01-01,total_route_exposure,pagerank,0.8084084255095763
2024-01-01,total_route_exposure,share_monthly_network_flow,0.960078485358596
2024-01-01,total_degree,betweenness,0.5454977186842058
2024-01-01,total_degree,pagerank,0.8192682724526369
2024-01-01,total_degree,share_monthly_network_flow,0.9256976253999831
2024-01-01,betweenness,pagerank,0.5441576940761877
2024-01-01,betweenness,share_monthly_network_flow,0.4844593099135622
2024-01-01,pagerank,share_monthly_network_flow,0.8262947898526204
2024-02-01,node_throughput,total_voyages,0.9859714537757589
2024-02-01,node_throughput,total_route_exposure,0.9720486283269613
2024-02-01,node_throughput,total_degree,0.940716972738056
2024-02-01,node_throughput,betweenness,0.46049266746863543
2024-02-01,node_throughput,pagerank,0.8350412876976265
2024-02-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2024-02-01,total_voyages,total_route_exposure,0.9802703148187929
2024-02-01,total_voyages,total_degree,0.9521692680331079
2024-02-01,total_voyages,betweenness,0.4556342569757419
2024-02-01,total_voyages,pagerank,0.8239493346240777
2024-02-01,total_voyages,share_monthly_network_flow,0.985971453775759
2024-02-01,total_route_exposure,total_degree,0.9662408571418973
2024-02-01,total_route_exposure,betweenness,0.4714585827936351
2024-02-01,total_route_exposure,pagerank,0.818311137182224
2024-02-01,total_route_exposure,share_monthly_network_flow,0.9720486283269613
2024-02-01,total_degree,betweenness,0.5156794479343649
2024-02-01,total_degree,pagerank,0.8294863494923221
2024-02-01,total_degree,share_monthly_network_flow,0.9407169727380561
2024-02-01,betweenness,pagerank,0.5151435835230035
2024-02-01,betweenness,share_monthly_network_flow,0.4604926674686355
2024-02-01,pagerank,share_monthly_network_flow,0.8350412876976265
2024-03-01,node_throughput,total_voyages,0.9853294757692546
2024-03-01,node_throughput,total_route_exposure,0.9783971197717299
2024-03-01,node_throughput,total_degree,0.9495665956673668
2024-03-01,node_throughput,betweenness,0.48522971448052915
2024-03-01,node_throughput,pagerank,0.8486327902452016
2024-03-01,node_throughput,share_monthly_network_flow,1.0
2024-03-01,total_voyages,total_route_exposure,0.9853498846910637
2024-03-01,total_voyages,total_degree,0.9588290621545084
2024-03-01,total_voyages,betweenness,0.48393390944745557
2024-03-01,total_voyages,pagerank,0.8386761997560134
2024-03-01,total_voyages,share_monthly_network_flow,0.9853294757692546
2024-03-01,total_route_exposure,total_degree,0.972190565323998
2024-03-01,total_route_exposure,betweenness,0.5081936178124699
2024-03-01,total_route_exposure,pagerank,0.8399176191963803
2024-03-01,total_route_exposure,share_monthly_network_flow,0.9783971197717299
2024-03-01,total_degree,betweenness,0.5406183689378329
2024-03-01,total_degree,pagerank,0.8473511322993875
2024-03-01,total_degree,share_monthly_network_flow,0.9495665956673669
2024-03-01,betweenness,pagerank,0.5450775363131494
2024-03-01,betweenness,share_monthly_network_flow,0.48522971448052915
2024-03-01,pagerank,share_monthly_network_flow,0.8486327902452016
2024-04-01,node_throughput,total_voyages,0.9818591647745082
2024-04-01,node_throughput,total_route_exposure,0.9708186003942424
2024-04-01,node_throughput,total_degree,0.9275120013717096
2024-04-01,node_throughput,betweenness,0.49005912028295473
2024-04-01,node_throughput,pagerank,0.8332391897162018
2024-04-01,node_throughput,share_monthly_network_flow,1.0
2024-04-01,total_voyages,total_route_exposure,0.9762975216724802
2024-04-01,total_voyages,total_degree,0.9317879468291034
2024-04-01,total_voyages,betweenness,0.4818619064277794
2024-04-01,total_voyages,pagerank,0.8171787211229014
2024-04-01,total_voyages,share_monthly_network_flow,0.9818591647745081
2024-04-01,total_route_exposure,total_degree,0.9519376039796621
2024-04-01,total_route_exposure,betweenness,0.501968677406932
2024-04-01,total_route_exposure,pagerank,0.8103699678288736
2024-04-01,total_route_exposure,share_monthly_network_flow,0.9708186003942423
2024-04-01,total_degree,betweenness,0.5263986984583584
2024-04-01,total_degree,pagerank,0.8028382323824182
2024-04-01,total_degree,share_monthly_network_flow,0.9275120013717096
2024-04-01,betweenness,pagerank,0.5262573488196022
2024-04-01,betweenness,share_monthly_network_flow,0.49005912028295473
2024-04-01,pagerank,share_monthly_network_flow,0.8332391897162018
2024-05-01,node_throughput,total_voyages,0.9898877777254297
2024-05-01,node_throughput,total_route_exposure,0.9787300205440812
2024-05-01,node_throughput,total_degree,0.9500045126932537
2024-05-01,node_throughput,betweenness,0.4692470314029546
2024-05-01,node_throughput,pagerank,0.8841242850697553
2024-05-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2024-05-01,total_voyages,total_route_exposure,0.9869165992270263
2024-05-01,total_voyages,total_degree,0.9600960338532811
2024-05-01,total_voyages,betweenness,0.4681407068007907
2024-05-01,total_voyages,pagerank,0.8775447014660042
2024-05-01,total_voyages,share_monthly_network_flow,0.9898877777254296
2024-05-01,total_route_exposure,total_degree,0.9745751898562557
2024-05-01,total_route_exposure,betweenness,0.4900226696241528
2024-05-01,total_route_exposure,pagerank,0.8788296613739589
2024-05-01,total_route_exposure,share_monthly_network_flow,0.9787300205440811
2024-05-01,total_degree,betweenness,0.5392860998748681
2024-05-01,total_degree,pagerank,0.8758904313213716
2024-05-01,total_degree,share_monthly_network_flow,0.9500045126932536
2024-05-01,betweenness,pagerank,0.5341452497411292
2024-05-01,betweenness,share_monthly_network_flow,0.46924703140295465
2024-05-01,pagerank,share_monthly_network_flow,0.8841242850697553
2024-06-01,node_throughput,total_voyages,0.9890496701791328
2024-06-01,node_throughput,total_route_exposure,0.9876941817131297
2024-06-01,node_throughput,total_degree,0.9659736035081667
2024-06-01,node_throughput,betweenness,0.4318535965478313
2024-06-01,node_throughput,pagerank,0.9234960484470406
2024-06-01,node_throughput,share_monthly_network_flow,1.0
2024-06-01,total_voyages,total_route_exposure,0.9909295622937195
2024-06-01,total_voyages,total_degree,0.9690310160512128
2024-06-01,total_voyages,betweenness,0.42804480490301566
2024-06-01,total_voyages,pagerank,0.919958427272735
2024-06-01,total_voyages,share_monthly_network_flow,0.9890496701791328
2024-06-01,total_route_exposure,total_degree,0.9777549448835976
2024-06-01,total_route_exposure,betweenness,0.44719811648614105
2024-06-01,total_route_exposure,pagerank,0.9191741835470454
2024-06-01,total_route_exposure,share_monthly_network_flow,0.9876941817131297
2024-06-01,total_degree,betweenness,0.5350910130798642
2024-06-01,total_degree,pagerank,0.9247632837014025
2024-06-01,total_degree,share_monthly_network_flow,0.9659736035081669
2024-06-01,betweenness,pagerank,0.5080913734269794
2024-06-01,betweenness,share_monthly_network_flow,0.4318535965478313
2024-06-01,pagerank,share_monthly_network_flow,0.9234960484470407
2024-07-01,node_throughput,total_voyages,0.9871041768936933
2024-07-01,node_throughput,total_route_exposure,0.9777077948309746
2024-07-01,node_throughput,total_degree,0.9593771042062905
2024-07-01,node_throughput,betweenness,0.4610226027615675
2024-07-01,node_throughput,pagerank,0.9120278356248231
2024-07-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2024-07-01,total_voyages,total_route_exposure,0.9870310708892093
2024-07-01,total_voyages,total_degree,0.9689406861701856
2024-07-01,total_voyages,betweenness,0.45153731077309667
2024-07-01,total_voyages,pagerank,0.9048012826162719
2024-07-01,total_voyages,share_monthly_network_flow,0.9871041768936933
2024-07-01,total_route_exposure,total_degree,0.9804246466059384
2024-07-01,total_route_exposure,betweenness,0.46970440225009774
2024-07-01,total_route_exposure,pagerank,0.9030022942222009
2024-07-01,total_route_exposure,share_monthly_network_flow,0.9777077948309746
2024-07-01,total_degree,betweenness,0.543429875755712
2024-07-01,total_degree,pagerank,0.911389385240957
2024-07-01,total_degree,share_monthly_network_flow,0.9593771042062905
2024-07-01,betweenness,pagerank,0.5235086586070817
2024-07-01,betweenness,share_monthly_network_flow,0.4610226027615675
2024-07-01,pagerank,share_monthly_network_flow,0.912027835624823
2024-08-01,node_throughput,total_voyages,0.9854214363141707
2024-08-01,node_throughput,total_route_exposure,0.9836081034865997
2024-08-01,node_throughput,total_degree,0.9579382895026194
2024-08-01,node_throughput,betweenness,0.4864647699820126
2024-08-01,node_throughput,pagerank,0.88981810100622
2024-08-01,node_throughput,share_monthly_network_flow,1.0
2024-08-01,total_voyages,total_route_exposure,0.9893850878262671
2024-08-01,total_voyages,total_degree,0.9648163655491149
2024-08-01,total_voyages,betweenness,0.47609755492564787
2024-08-01,total_voyages,pagerank,0.8819879895889803
2024-08-01,total_voyages,share_monthly_network_flow,0.9854214363141707
2024-08-01,total_route_exposure,total_degree,0.9767971048351929
2024-08-01,total_route_exposure,betweenness,0.5011551603700788
2024-08-01,total_route_exposure,pagerank,0.8865335567332546
2024-08-01,total_route_exposure,share_monthly_network_flow,0.9836081034865997
2024-08-01,total_degree,betweenness,0.5684044854749166
2024-08-01,total_degree,pagerank,0.9040778856761683
2024-08-01,total_degree,share_monthly_network_flow,0.9579382895026194
2024-08-01,betweenness,pagerank,0.5461390193249861
2024-08-01,betweenness,share_monthly_network_flow,0.4864647699820126
2024-08-01,pagerank,share_monthly_network_flow,0.8898181010062202
2024-09-01,node_throughput,total_voyages,0.9912271051976659
2024-09-01,node_throughput,total_route_exposure,0.982204069510849
2024-09-01,node_throughput,total_degree,0.9688176015061605
2024-09-01,node_throughput,betweenness,0.47878637728198425
2024-09-01,node_throughput,pagerank,0.925293220059382
2024-09-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2024-09-01,total_voyages,total_route_exposure,0.9937240124349155
2024-09-01,total_voyages,total_degree,0.9790108041575105
2024-09-01,total_voyages,betweenness,0.47973949495525453
2024-09-01,total_voyages,pagerank,0.9241457008138728
2024-09-01,total_voyages,share_monthly_network_flow,0.9912271051976659
2024-09-01,total_route_exposure,total_degree,0.9840637524287864
2024-09-01,total_route_exposure,betweenness,0.49824555158688744
2024-09-01,total_route_exposure,pagerank,0.9216739346986372
2024-09-01,total_route_exposure,share_monthly_network_flow,0.982204069510849
2024-09-01,total_degree,betweenness,0.5498379191894812
2024-09-01,total_degree,pagerank,0.9302834014200946
2024-09-01,total_degree,share_monthly_network_flow,0.9688176015061605
2024-09-01,betweenness,pagerank,0.5358579273738441
2024-09-01,betweenness,share_monthly_network_flow,0.4787863772819843
2024-09-01,pagerank,share_monthly_network_flow,0.925293220059382
2024-10-01,node_throughput,total_voyages,0.986864777483433
2024-10-01,node_throughput,total_route_exposure,0.9822198911401857
2024-10-01,node_throughput,total_degree,0.9567925472278193
2024-10-01,node_throughput,betweenness,0.4292571098046298
2024-10-01,node_throughput,pagerank,0.9284508625164651
2024-10-01,node_throughput,share_monthly_network_flow,1.0
2024-10-01,total_voyages,total_route_exposure,0.9864640050336154
2024-10-01,total_voyages,total_degree,0.964383979728064
2024-10-01,total_voyages,betweenness,0.44069229352547096
2024-10-01,total_voyages,pagerank,0.9268201974561222
2024-10-01,total_voyages,share_monthly_network_flow,0.986864777483433
2024-10-01,total_route_exposure,total_degree,0.9775573115922885
2024-10-01,total_route_exposure,betweenness,0.46020312064795227
2024-10-01,total_route_exposure,pagerank,0.9249764259601744
2024-10-01,total_route_exposure,share_monthly_network_flow,0.9822198911401858
2024-10-01,total_degree,betweenness,0.5388447833656101
2024-10-01,total_degree,pagerank,0.9393913861812361
2024-10-01,total_degree,share_monthly_network_flow,0.9567925472278194
2024-10-01,betweenness,pagerank,0.52396196832673
2024-10-01,betweenness,share_monthly_network_flow,0.42925710980462983
2024-10-01,pagerank,share_monthly_network_flow,0.9284508625164652
2024-11-01,node_throughput,total_voyages,0.9901399206866517
2024-11-01,node_throughput,total_route_exposure,0.9869256899313588
2024-11-01,node_throughput,total_degree,0.9652284179336252
2024-11-01,node_throughput,betweenness,0.4598877428584761
2024-11-01,node_throughput,pagerank,0.9493373079048989
2024-11-01,node_throughput,share_monthly_network_flow,1.0
2024-11-01,total_voyages,total_route_exposure,0.9951396927907917
2024-11-01,total_voyages,total_degree,0.9730254836809357
2024-11-01,total_voyages,betweenness,0.44790525823229127
2024-11-01,total_voyages,pagerank,0.9465476069760888
2024-11-01,total_voyages,share_monthly_network_flow,0.9901399206866516
2024-11-01,total_route_exposure,total_degree,0.9748654657467056
2024-11-01,total_route_exposure,betweenness,0.44493105674131644
2024-11-01,total_route_exposure,pagerank,0.9446754343329877
2024-11-01,total_route_exposure,share_monthly_network_flow,0.9869256899313588
2024-11-01,total_degree,betweenness,0.5599754435045791
2024-11-01,total_degree,pagerank,0.9550348459221271
2024-11-01,total_degree,share_monthly_network_flow,0.9652284179336251
2024-11-01,betweenness,pagerank,0.5289302424683198
2024-11-01,betweenness,share_monthly_network_flow,0.45988774285847606
2024-11-01,pagerank,share_monthly_network_flow,0.9493373079048988
2024-12-01,node_throughput,total_voyages,0.9893594245092581
2024-12-01,node_throughput,total_route_exposure,0.986327546862816
2024-12-01,node_throughput,total_degree,0.9650368572760248
2024-12-01,node_throughput,betweenness,0.451304167806729
2024-12-01,node_throughput,pagerank,0.9385710506387758
2024-12-01,node_throughput,share_monthly_network_flow,1.0
2024-12-01,total_voyages,total_route_exposure,0.9951489064387223
2024-12-01,total_voyages,total_degree,0.9770712746095948
2024-12-01,total_voyages,betweenness,0.45926800177878047
2024-12-01,total_voyages,pagerank,0.936513744054889
2024-12-01,total_voyages,share_monthly_network_flow,0.9893594245092581
2024-12-01,total_route_exposure,total_degree,0.9821149321233144
2024-12-01,total_route_exposure,betweenness,0.4773291488720589
2024-12-01,total_route_exposure,pagerank,0.9364349903996325
2024-12-01,total_route_exposure,share_monthly_network_flow,0.986327546862816
2024-12-01,total_degree,betweenness,0.5410442760953281
2024-12-01,total_degree,pagerank,0.9518629304871896
2024-12-01,total_degree,share_monthly_network_flow,0.9650368572760248
2024-12-01,betweenness,pagerank,0.5067579921185352
2024-12-01,betweenness,share_monthly_network_flow,0.451304167806729
2024-12-01,pagerank,share_monthly_network_flow,0.9385710506387758
